;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;genero;total_genero
1387;2911204;Gandu;Baixo Sul;1991;total_mulheres;13318
1388;2911253;Gavião;Bacia do Jacuípe;1991;total_mulheres;3538
1389;2911303;Gentio do Ouro;Irecê;1991;total_mulheres;5362
1390;2911402;Glória;Itaparica;1991;total_mulheres;6547
1391;2911501;Gongogi;Médio Rio de Contas;1991;total_mulheres;4334
1392;2911600;Governador Mangabeira;Recôncavo;1991;total_mulheres;9215
1393;2911659;Guajeru;Sudoeste Baiano;1991;total_mulheres;4367
1394;2911709;Guanambi;Sertão Produtivo;1991;total_mulheres;33454
1395;2911808;Guaratinga;Costa do Descobrimento;1991;total_mulheres;12340
1396;2911857;Heliópolis;Semiárido Nordeste II;1991;total_mulheres;5647
1397;2911907;Iaçu;Piemonte do Paraguaçu;1991;total_mulheres;13123
1398;2912004;Ibiassucê;Sertão Produtivo;1991;total_mulheres;5875
1399;2912103;Ibicaraí;Litoral Sul;1991;total_mulheres;15410
1400;2912202;Ibicoara;Chapada Diamantina;1991;total_mulheres;4393
1401;2912301;Ibicuí;Médio Sudoeste da Bahia;1991;total_mulheres;7511
1402;2912400;Ibipeba;Irecê;1991;total_mulheres;8475
1403;2912509;Ibipitanga;Bacia do Paramirim;1991;total_mulheres;6760
1404;2912608;Ibiquera;Piemonte do Paraguaçu;1991;total_mulheres;2947
1405;2912707;Ibirapitanga;Baixo Sul;1991;total_mulheres;13038
1406;2912806;Ibirapoã;Extremo Sul;1991;total_mulheres;4069
1407;2912905;Ibirataia;Médio Rio de Contas;1991;total_mulheres;11338
1408;2913002;Ibitiara;Chapada Diamantina;1991;total_mulheres;8648
1409;2913101;Ibititá;Irecê;1991;total_mulheres;8447
1410;2913200;Ibotirama;Velho Chico;1991;total_mulheres;11499
1411;2913309;Ichu;Sisal;1991;total_mulheres;4283
1412;2913408;Igaporã;Velho Chico;1991;total_mulheres;6931
1413;2913457;Igrapiúna;Baixo Sul;1991;total_mulheres;5973
1414;2913507;Iguaí;Médio Sudoeste da Bahia;1991;total_mulheres;11135
1415;2913606;Ilhéus;Litoral Sul;1991;total_mulheres;110859
1416;2913705;Inhambupe;Litoral Norte e Agreste Baiano;1991;total_mulheres;12923
1417;2913804;Ipecaetá;Portal do Sertão;1991;total_mulheres;8398
1418;2913903;Ipiaú;Médio Rio de Contas;1991;total_mulheres;22830
1419;2914000;Ipirá;Bacia do Jacuípe;1991;total_mulheres;31669
1420;2914109;Ipupiara;Irecê;1991;total_mulheres;3975
1421;2914208;Irajuba;Vale do Jiquiriçá;1991;total_mulheres;3072
1422;2914307;Iramaia;Chapada Diamantina;1991;total_mulheres;8468
1423;2914406;Iraquara;Chapada Diamantina;1991;total_mulheres;8564
1424;2914505;Irará;Portal do Sertão;1991;total_mulheres;12159
1425;2914604;Irecê;Irecê;1991;total_mulheres;26032
1426;2914653;Itabela;Costa do Descobrimento;1991;total_mulheres;10178
1427;2914703;Itaberaba;Piemonte do Paraguaçu;1991;total_mulheres;27843
1428;2914802;Itabuna;Litoral Sul;1991;total_mulheres;96616
1429;2914901;Itacaré;Litoral Sul;1991;total_mulheres;8616
1430;2915007;Itaeté;Chapada Diamantina;1991;total_mulheres;7154
1431;2915106;Itagi;Médio Rio de Contas;1991;total_mulheres;7224
1432;2915205;Itagibá;Médio Rio de Contas;1991;total_mulheres;9598
1433;2915304;Itagimirim;Costa do Descobrimento;1991;total_mulheres;3879
1434;2915353;Itaguaçu da Bahia;Irecê;1991;total_mulheres;8343
1435;2915403;Itaju do Colônia;Litoral Sul;1991;total_mulheres;4735
1436;2915502;Itajuípe;Litoral Sul;1991;total_mulheres;12292
1437;2915601;Itamaraju;Extremo Sul;1991;total_mulheres;31962
1438;2915700;Itamari;Médio Rio de Contas;1991;total_mulheres;4192
1439;2915809;Itambé;Médio Sudoeste da Bahia;1991;total_mulheres;11915
1440;2915908;Itanagra;Litoral Norte e Agreste Baiano;1991;total_mulheres;2685
1441;2916005;Itanhém;Extremo Sul;1991;total_mulheres;11379
1442;2916104;Itaparica;Metropolitano de Salvador;1991;total_mulheres;7663
1443;2916203;Itapé;Litoral Sul;1991;total_mulheres;7838
1444;2916302;Itapebi;Costa do Descobrimento;1991;total_mulheres;5295
1445;2916401;Itapetinga;Médio Sudoeste da Bahia;1991;total_mulheres;27409
1446;2916500;Itapicuru;Litoral Norte e Agreste Baiano;1991;total_mulheres;12274
1447;2916609;Itapitanga;Litoral Sul;1991;total_mulheres;5113
1448;2916708;Itaquara;Vale do Jiquiriçá;1991;total_mulheres;3518
1449;2916807;Itarantim;Médio Sudoeste da Bahia;1991;total_mulheres;8384
1450;2916856;Itatim;Piemonte do Paraguaçu;1991;total_mulheres;5076
1451;2916906;Itiruçu;Vale do Jiquiriçá;1991;total_mulheres;6386
1452;2917003;Itiúba;Sisal;1991;total_mulheres;17204
1453;2917102;Itororó;Médio Sudoeste da Bahia;1991;total_mulheres;10194
1454;2917201;Ituaçu;Sertão Produtivo;1991;total_mulheres;8294
1455;2917300;Ituberá;Baixo Sul;1991;total_mulheres;10221
1456;2917334;Iuiu;Sertão Produtivo;1991;total_mulheres;5300
1457;2917359;Jaborandi;Bacia do Rio Corrente;1991;total_mulheres;5741
1458;2917409;Jacaraci;Sudoeste Baiano;1991;total_mulheres;6967
1459;2917508;Jacobina;Piemonte da Diamantina;1991;total_mulheres;39405
1460;2917607;Jaguaquara;Vale do Jiquiriçá;1991;total_mulheres;20001
1461;2917706;Jaguarari;Piemonte Norte do Itapicuru;1991;total_mulheres;15509
1462;2917805;Jaguaripe;Baixo Sul;1991;total_mulheres;6782
1463;2917904;Jandaíra;Litoral Norte e Agreste Baiano;1991;total_mulheres;3983
1464;2918001;Jequié;Médio Rio de Contas;1991;total_mulheres;74680
1465;2918100;Jeremoabo;Semiárido Nordeste II;1991;total_mulheres;19099
1466;2918209;Jiquiriçá;Vale do Jiquiriçá;1991;total_mulheres;5813
1467;2918308;Jitaúna;Médio Rio de Contas;1991;total_mulheres;10262
1468;2918357;João Dourado;Irecê;1991;total_mulheres;9508
1469;2918407;Juazeiro;Sertão do São Francisco;1991;total_mulheres;65544
1470;2918456;Jucuruçu;Extremo Sul;1991;total_mulheres;7578
1471;2918506;Jussara;Irecê;1991;total_mulheres;6852
1472;2918555;Jussari;Litoral Sul;1991;total_mulheres;3981
1473;2918605;Jussiape;Chapada Diamantina;1991;total_mulheres;5269
1474;2918704;Lafayette Coutinho;Vale do Jiquiriçá;1991;total_mulheres;2489
1475;2919058;Lagedo do Tabocal;Vale do Jiquiriçá;1991;total_mulheres;3120
1476;2918753;Lagoa Real;Sertão Produtivo;1991;total_mulheres;5321
1477;2918803;Laje;Vale do Jiquiriçá;1991;total_mulheres;9035
1478;2918902;Lajedão;Extremo Sul;1991;total_mulheres;1823
1479;2919009;Lajedinho;Piemonte do Paraguaçu;1991;total_mulheres;2992
1480;2919108;Lamarão;Sisal;1991;total_mulheres;5160
1481;2919157;Lapão;Irecê;1991;total_mulheres;10277
1482;2919207;Lauro de Freitas;Metropolitano de Salvador;1991;total_mulheres;34940
1483;2919306;Lençóis;Chapada Diamantina;1991;total_mulheres;3821
1484;2919405;Licínio de Almeida;Sudoeste Baiano;1991;total_mulheres;6969
1485;2919504;Livramento de N. Senhora;Sertão Produtivo;1991;total_mulheres;17137
1486;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;1991;total_mulheres;
1487;2919603;Macajuba;Piemonte do Paraguaçu;1991;total_mulheres;5270
1488;2919702;Macarani;Médio Sudoeste da Bahia;1991;total_mulheres;6965
1489;2919801;Macaúbas;Bacia do Paramirim;1991;total_mulheres;17638
1490;2919900;Macururé;Itaparica;1991;total_mulheres;3501
1491;2919926;Madre de Deus;Metropolitano de Salvador;1991;total_mulheres;4527
1492;2919959;Maetinga;Sudoeste Baiano;1991;total_mulheres;5174
1493;2920007;Maiquinique;Médio Sudoeste da Bahia;1991;total_mulheres;3781
1494;2920106;Mairi;Bacia do Jacuípe;1991;total_mulheres;10660
1495;2920205;Malhada;Velho Chico;1991;total_mulheres;7457
1496;2920304;Malhada de Pedras;Sertão Produtivo;1991;total_mulheres;3519
1497;2920403;Manoel Vitorino;Médio Rio de Contas;1991;total_mulheres;8531
1498;2920452;Mansidão;Bacia do Rio Grande;1991;total_mulheres;4939
1499;2920502;Maracás;Vale do Jiquiriçá;1991;total_mulheres;13489
1500;2920601;Maragogipe;Recôncavo;1991;total_mulheres;19399
1501;2920700;Maraú;Litoral Sul;1991;total_mulheres;8182
1502;2920809;Marcionílio Souza;Chapada Diamantina;1991;total_mulheres;6545
1503;2920908;Mascote;Litoral Sul;1991;total_mulheres;9757
1504;2921005;Mata de São João;Litoral Norte e Agreste Baiano;1991;total_mulheres;15195
1505;2921054;Matina;Velho Chico;1991;total_mulheres;4441
1506;2921104;Medeiros Neto;Extremo Sul;1991;total_mulheres;11439
1507;2921203;Miguel Calmon;Piemonte da Diamantina;1991;total_mulheres;12677
1508;2921302;Milagres;Vale do Jiquiriçá;1991;total_mulheres;4726
1509;2921401;Mirangaba;Piemonte da Diamantina;1991;total_mulheres;7424
1510;2921450;Mirante;Sudoeste Baiano;1991;total_mulheres;4017
1511;2921500;Monte Santo;Sisal;1991;total_mulheres;25492
1512;2921609;Morpará;Velho Chico;1991;total_mulheres;3603
1513;2921708;Morro do Chapéu;Chapada Diamantina;1991;total_mulheres;15851
1514;2921807;Mortugaba;Sudoeste Baiano;1991;total_mulheres;6567
1515;2921906;Mucugê;Chapada Diamantina;1991;total_mulheres;5314
1516;2922003;Mucuri;Extremo Sul;1991;total_mulheres;8425
1517;2922052;Mulungu do Morro;Irecê;1991;total_mulheres;6941
1518;2922102;Mundo Novo;Piemonte do Paraguaçu;1991;total_mulheres;15782
1519;2922201;Muniz Ferreira;Recôncavo;1991;total_mulheres;3071
1520;2922250;Muquém do São Francisco;Velho Chico;1991;total_mulheres;3948
1521;2922300;Muritiba;Recôncavo;1991;total_mulheres;12794
1522;2922409;Mutuípe;Vale do Jiquiriçá;1991;total_mulheres;10353
1523;2922508;Nazaré;Recôncavo;1991;total_mulheres;13417
1524;2922607;Nilo Peçanha;Baixo Sul;1991;total_mulheres;5945
1525;2922656;Nordestina;Sisal;1991;total_mulheres;4500
1526;2922706;Nova Canaã;Médio Sudoeste da Bahia;1991;total_mulheres;6634
1527;2922730;Nova Fátima;Bacia do Jacuípe;1991;total_mulheres;5259
1528;2922755;Nova Ibiá;Médio Rio de Contas;1991;total_mulheres;5078
1529;2922805;Nova Itarana;Vale do Jiquiriçá;1991;total_mulheres;3319
1530;2922854;Nova Redenção;Chapada Diamantina;1991;total_mulheres;5195
1531;2922904;Nova Soure;Semiárido Nordeste II;1991;total_mulheres;12425
1532;2923001;Nova Viçosa;Extremo Sul;1991;total_mulheres;12601
1533;2923035;Novo Horizonte;Chapada Diamantina;1991;total_mulheres;5125
1534;2923050;Novo Triunfo;Semiárido Nordeste II;1991;total_mulheres;5616
1535;2923100;Olindina;Litoral Norte e Agreste Baiano;1991;total_mulheres;10781
1536;2923209;Oliveira dos Brejinhos;Velho Chico;1991;total_mulheres;10431
1537;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;1991;total_mulheres;3472
1538;2923357;Ourolândia;Piemonte da Diamantina;1991;total_mulheres;5930
1539;2923407;Palmas de Monte Alto;Sertão Produtivo;1991;total_mulheres;10089
1540;2923506;Palmeiras;Chapada Diamantina;1991;total_mulheres;3677
1541;2923605;Paramirim;Bacia do Paramirim;1991;total_mulheres;11357
1542;2923704;Paratinga;Velho Chico;1991;total_mulheres;12015
1543;2923803;Paripiranga;Semiárido Nordeste II;1991;total_mulheres;13273
1544;2923902;Pau Brasil;Litoral Sul;1991;total_mulheres;7759
1545;2924009;Paulo Afonso;Itaparica;1991;total_mulheres;44773
1546;2924058;Pé de Serra;Bacia do Jacuípe;1991;total_mulheres;8467
1547;2924108;Pedrão;Litoral Norte e Agreste Baiano;1991;total_mulheres;3389
1548;2924207;Pedro Alexandre;Semiárido Nordeste II;1991;total_mulheres;7321
1549;2924306;Piatã;Chapada Diamantina;1991;total_mulheres;9537
1550;2924405;Pilão Arcado;Sertão do São Francisco;1991;total_mulheres;16040
1551;2924504;Pindaí;Sertão Produtivo;1991;total_mulheres;8163
1552;2924603;Pindobaçu;Piemonte Norte do Itapicuru;1991;total_mulheres;11855
1553;2924652;Pintadas;Bacia do Jacuípe;1991;total_mulheres;5256
1554;2924678;Piraí do Norte;Baixo Sul;1991;total_mulheres;6592
1555;2924702;Piripá;Sudoeste Baiano;1991;total_mulheres;5199
1556;2924801;Piritiba;Piemonte do Paraguaçu;1991;total_mulheres;12180
1557;2924900;Planaltino;Vale do Jiquiriçá;1991;total_mulheres;5019
1558;2925006;Planalto;Sudoeste Baiano;1991;total_mulheres;11828
1559;2925105;Poções;Sudoeste Baiano;1991;total_mulheres;19222
1560;2925204;Pojuca;Litoral Norte e Agreste Baiano;1991;total_mulheres;11362
1561;2925253;Ponto Novo;Piemonte Norte do Itapicuru;1991;total_mulheres;8430
1562;2925303;Porto Seguro;Costa do Descobrimento;1991;total_mulheres;16929
1563;2925402;Potiraguá;Médio Sudoeste da Bahia;1991;total_mulheres;5091
1564;2925501;Prado;Extremo Sul;1991;total_mulheres;11086
1565;2925600;Presidente Dutra;Irecê;1991;total_mulheres;6799
1566;2925709;Presidente Jânio Quadros;Sudoeste Baiano;1991;total_mulheres;6999
1567;2925758;Presidente Tancredo Neves;Baixo Sul;1991;total_mulheres;8910
1568;2925808;Queimadas;Sisal;1991;total_mulheres;11721
1569;2925907;Quijingue;Sisal;1991;total_mulheres;11585
1570;2925931;Quixabeira;Bacia do Jacuípe;1991;total_mulheres;6898
1571;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;1991;total_mulheres;11539
1572;2926004;Remanso;Sertão do São Francisco;1991;total_mulheres;17325
1573;2926103;Retirolândia;Sisal;1991;total_mulheres;5680
1574;2926202;Riachão das Neves;Bacia do Rio Grande;1991;total_mulheres;9837
1575;2926301;Riachão do Jacuípe;Bacia do Jacuípe;1991;total_mulheres;19043
1576;2926400;Riacho de Santana;Velho Chico;1991;total_mulheres;13553
1577;2926509;Ribeira do Amparo;Semiárido Nordeste II;1991;total_mulheres;6816
1578;2926608;Ribeira do Pombal;Semiárido Nordeste II;1991;total_mulheres;21661
1579;2926657;Ribeirão do Largo;Sudoeste Baiano;1991;total_mulheres;5198
1580;2926707;Rio de Contas;Chapada Diamantina;1991;total_mulheres;7281
1581;2926806;Rio do Antônio;Sertão Produtivo;1991;total_mulheres;6715
1582;2926905;Rio do Pires;Bacia do Paramirim;1991;total_mulheres;6266
1583;2927002;Rio Real;Litoral Norte e Agreste Baiano;1991;total_mulheres;13865
1584;2927101;Rodelas;Itaparica;1991;total_mulheres;2191
1585;2927200;Ruy Barbosa;Piemonte do Paraguaçu;1991;total_mulheres;15265
1586;2927309;Salinas da Margarida;Metropolitano de Salvador;1991;total_mulheres;4487
1587;2927408;Salvador;Metropolitano de Salvador;1991;total_mulheres;1098014
1588;2927507;Santa Bárbara;Portal do Sertão;1991;total_mulheres;8505
1589;2927606;Santa Brígida;Semiárido Nordeste II;1991;total_mulheres;6693
1590;2927705;Santa Cruz Cabrália;Costa do Descobrimento;1991;total_mulheres;3114
1591;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;1991;total_mulheres;3243
1592;2927903;Santa Inês;Vale do Jiquiriçá;1991;total_mulheres;5240
1593;2928059;Santa Luzia;Litoral Sul;1991;total_mulheres;7689
1594;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;1991;total_mulheres;20854
1595;2928406;Santa Rita de Cássia;Bacia do Rio Grande;1991;total_mulheres;11379
1596;2928505;Santa Terezinha;Piemonte do Paraguaçu;1991;total_mulheres;4430
1597;2928000;Santaluz;Sisal;1991;total_mulheres;15188
1598;2928208;Santana;Bacia do Rio Corrente;1991;total_mulheres;12173
1599;2928307;Santanópolis;Portal do Sertão;1991;total_mulheres;4798
1600;2928604;Santo Amaro;Recôncavo;1991;total_mulheres;27530
1601;2928703;Santo Antônio de Jesus;Recôncavo;1991;total_mulheres;33765
1602;2928802;Santo Estevão;Portal do Sertão;1991;total_mulheres;19270
1603;2928901;São Desidério;Bacia do Rio Grande;1991;total_mulheres;9281
1604;2928950;São Domingos;Sisal;1991;total_mulheres;5094
1605;2929107;São Felipe;Recôncavo;1991;total_mulheres;9858
1606;2929008;São Félix;Recôncavo;1991;total_mulheres;6187
1607;2929057;São Félix do Coribe;Bacia do Rio Corrente;1991;total_mulheres;5887
1608;2929206;São Francisco do Conde;Recôncavo;1991;total_mulheres;10042
1609;2929255;São Gabriel;Irecê;1991;total_mulheres;8660
1610;2929305;São Gonçalo dos Campos;Portal do Sertão;1991;total_mulheres;12479
1611;2929354;São José da Vitória;Litoral Sul;1991;total_mulheres;4258
1612;2929370;São José do Jacuípe;Bacia do Jacuípe;1991;total_mulheres;6970
1613;2929404;São Miguel das Matas;Vale do Jiquiriçá;1991;total_mulheres;4617
1614;2929503;São Sebastião do Passé;Recôncavo;1991;total_mulheres;18460
1615;2929602;Sapeaçu;Recôncavo;1991;total_mulheres;7841
1616;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;1991;total_mulheres;6906
1617;2929750;Saubara;Recôncavo;1991;total_mulheres;4062
1618;2929800;Saúde;Piemonte da Diamantina;1991;total_mulheres;5756
1619;2929909;Seabra;Chapada Diamantina;1991;total_mulheres;19020
1620;2930006;Sebastião Laranjeiras;Sertão Produtivo;1991;total_mulheres;4428
1621;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;1991;total_mulheres;42426
1622;2930204;Sento Sé;Sertão do São Francisco;1991;total_mulheres;13720
1623;2930154;Serra do Ramalho;Velho Chico;1991;total_mulheres;15937
1624;2930303;Serra Dourada;Bacia do Rio Corrente;1991;total_mulheres;8448
1625;2930402;Serra Preta;Bacia do Jacuípe;1991;total_mulheres;8886
1626;2930501;Serrinha;Sisal;1991;total_mulheres;38625
1627;2930600;Serrolândia;Piemonte da Diamantina;1991;total_mulheres;6024
1628;2930709;Simões Filho;Metropolitano de Salvador;1991;total_mulheres;36065
1629;2930758;Sítio do Mato;Velho Chico;1991;total_mulheres;4362
1630;2930766;Sítio do Quinto;Semiárido Nordeste II;1991;total_mulheres;6034
1631;2930774;Sobradinho;Sertão do São Francisco;1991;total_mulheres;10785
1632;2930808;Souto Soares;Chapada Diamantina;1991;total_mulheres;8936
1633;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;1991;total_mulheres;5591
1634;2931004;Tanhaçu;Sertão Produtivo;1991;total_mulheres;9141
1635;2931053;Tanque Novo;Bacia do Paramirim;1991;total_mulheres;6338
1636;2931103;Tanquinho;Portal do Sertão;1991;total_mulheres;5105
1637;2931202;Taperoá;Baixo Sul;1991;total_mulheres;8431
1638;2931301;Tapiramutá;Piemonte do Paraguaçu;1991;total_mulheres;6787
1639;2931350;Teixeira de Freitas;Extremo Sul;1991;total_mulheres;42729
1640;2931400;Teodoro Sampaio;Portal do Sertão;1991;total_mulheres;4849
1641;2931509;Teofilândia;Sisal;1991;total_mulheres;10595
1642;2931608;Teolândia;Baixo Sul;1991;total_mulheres;6021
1643;2931707;Terra Nova;Portal do Sertão;1991;total_mulheres;6290
1644;2931806;Tremedal;Sudoeste Baiano;1991;total_mulheres;10371
1645;2931905;Tucano;Sisal;1991;total_mulheres;23224
1646;2932002;Uauá;Sertão do São Francisco;1991;total_mulheres;12259
1647;2932101;Ubaíra;Vale do Jiquiriçá;1991;total_mulheres;10194
1648;2932200;Ubaitaba;Litoral Sul;1991;total_mulheres;10650
1649;2932309;Ubatã;Médio Rio de Contas;1991;total_mulheres;12931
1650;2932408;Uibaí;Irecê;1991;total_mulheres;6622
1651;2932457;Umburanas;Piemonte da Diamantina;1991;total_mulheres;5587
1652;2932507;Una;Litoral Sul;1991;total_mulheres;11379
1653;2932606;Urandi;Sertão Produtivo;1991;total_mulheres;7930
1654;2932705;Uruçuca;Litoral Sul;1991;total_mulheres;14521
1655;2932804;Utinga;Chapada Diamantina;1991;total_mulheres;8495
1656;2932903;Valença;Baixo Sul;1991;total_mulheres;33796
1657;2933000;Valente;Sisal;1991;total_mulheres;8996
1658;2933059;Várzea da Roça;Bacia do Jacuípe;1991;total_mulheres;6660
1659;2933109;Várzea do Poço;Bacia do Jacuípe;1991;total_mulheres;4863
1660;2933158;Várzea Nova;Piemonte da Diamantina;1991;total_mulheres;8397
1661;2933174;Varzedo;Recôncavo;1991;total_mulheres;4239
1662;2933208;Vera Cruz;Metropolitano de Salvador;1991;total_mulheres;10890
1663;2933257;Vereda;Extremo Sul;1991;total_mulheres;4279
1664;2933307;Vitória da Conquista;Sudoeste Baiano;1991;total_mulheres;116084
1665;2933406;Wagner;Chapada Diamantina;1991;total_mulheres;3860
1666;2933455;Wanderley;Bacia do Rio Grande;1991;total_mulheres;6628
1667;2933505;Wenceslau Guimarães;Baixo Sul;1991;total_mulheres;8348
1668;2933604;Xique-Xique;Irecê;1991;total_mulheres;20390
1669;2900108;Abaíra;Chapada Diamantina;2000;total_mulheres;4569
1670;2900207;Abaré;Itaparica;2000;total_mulheres;6843
1671;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2000;total_mulheres;7218
1672;2900355;Adustina;Semiárido Nordeste II;2000;total_mulheres;7047
1673;2900405;Água Fria;Portal do Sertão;2000;total_mulheres;7304
1674;2900603;Aiquara;Médio Rio de Contas;2000;total_mulheres;2540
1675;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2000;total_mulheres;68027
1676;2900801;Alcobaça;Extremo Sul;2000;total_mulheres;10223
1677;2900900;Almadina;Litoral Sul;2000;total_mulheres;3848
1678;2901007;Amargosa;Vale do Jiquiriçá;2000;total_mulheres;15961
1679;2901106;Amélia Rodrigues;Portal do Sertão;2000;total_mulheres;12252
1680;2901155;América Dourada;Irecê;2000;total_mulheres;7794
1681;2901205;Anagé;Sudoeste Baiano;2000;total_mulheres;15097
1682;2901304;Andaraí;Chapada Diamantina;2000;total_mulheres;6805
1683;2901353;Andorinha;Piemonte Norte do Itapicuru;2000;total_mulheres;7591
1684;2901403;Angical;Bacia do Rio Grande;2000;total_mulheres;6831
1685;2901502;Anguera;Portal do Sertão;2000;total_mulheres;4537
1686;2901601;Antas;Semiárido Nordeste II;2000;total_mulheres;7052
1687;2901700;Antônio Cardoso;Portal do Sertão;2000;total_mulheres;5801
1688;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2000;total_mulheres;4811
1689;2901908;Aporá;Litoral Norte e Agreste Baiano;2000;total_mulheres;8225
1690;2901957;Apuarema;Médio Rio de Contas;2000;total_mulheres;3500
1691;2902054;Araçás;Litoral Norte e Agreste Baiano;2000;total_mulheres;5438
1692;2902005;Aracatu;Sudoeste Baiano;2000;total_mulheres;7580
1693;2902104;Araci;Sisal;2000;total_mulheres;23483
1694;2902203;Aramari;Litoral Norte e Agreste Baiano;2000;total_mulheres;4641
1695;2902252;Arataca;Litoral Sul;2000;total_mulheres;5156
1696;2902302;Aratuípe;Baixo Sul;2000;total_mulheres;4073
1697;2902401;Aurelino Leal;Litoral Sul;2000;total_mulheres;8468
1698;2902500;Baianópolis;Bacia do Rio Grande;2000;total_mulheres;5921
1699;2902609;Baixa Grande;Bacia do Jacuípe;2000;total_mulheres;10219
1700;2902658;Banzaê;Semiárido Nordeste II;2000;total_mulheres;5490
1701;2902708;Barra;Velho Chico;2000;total_mulheres;21604
1702;2902807;Barra da Estiva;Chapada Diamantina;2000;total_mulheres;12161
1703;2902906;Barra do Choça;Sudoeste Baiano;2000;total_mulheres;20082
1704;2903003;Barra do Mendes;Irecê;2000;total_mulheres;6831
1705;2903102;Barra do Rocha;Médio Rio de Contas;2000;total_mulheres;3772
1706;2903201;Barreiras;Bacia do Rio Grande;2000;total_mulheres;65672
1707;2903235;Barro Alto;Irecê;2000;total_mulheres;5921
1708;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2000;total_mulheres;4124
1709;2903276;Barrocas;Sisal;2000;total_mulheres;
1710;2903409;Belmonte;Costa do Descobrimento;2000;total_mulheres;9860
1711;2903508;Belo Campo;Sudoeste Baiano;2000;total_mulheres;8654
1712;2903607;Biritinga;Sisal;2000;total_mulheres;7104
1713;2903706;Boa Nova;Médio Rio de Contas;2000;total_mulheres;10029
1714;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2000;total_mulheres;8996
1715;2903904;Bom Jesus da Lapa;Velho Chico;2000;total_mulheres;27253
1716;2903953;Bom Jesus da Serra;Sudoeste Baiano;2000;total_mulheres;5155
1717;2904001;Boninal;Chapada Diamantina;2000;total_mulheres;6356
1718;2904050;Bonito;Chapada Diamantina;2000;total_mulheres;6351
1719;2904100;Boquira;Bacia do Paramirim;2000;total_mulheres;11228
1720;2904209;Botuporã;Bacia do Paramirim;2000;total_mulheres;5766
1721;2904308;Brejões;Vale do Jiquiriçá;2000;total_mulheres;7689
1722;2904407;Brejolândia;Bacia do Rio Corrente;2000;total_mulheres;4223
1723;2904506;Brotas de Macaúbas;Velho Chico;2000;total_mulheres;6424
1724;2904605;Brumado;Sertão Produtivo;2000;total_mulheres;31243
1725;2904704;Buerarema;Litoral Sul;2000;total_mulheres;9527
1726;2904753;Buritirama;Bacia do Rio Grande;2000;total_mulheres;8505
1727;2904803;Caatiba;Médio Sudoeste da Bahia;2000;total_mulheres;7631
1728;2904852;Cabaceiras do Paraguaçu;Recôncavo;2000;total_mulheres;7844
1729;2904902;Cachoeira;Recôncavo;2000;total_mulheres;15531
1730;2905008;Caculé;Sertão Produtivo;2000;total_mulheres;10171
1731;2905107;Caém;Piemonte da Diamantina;2000;total_mulheres;6224
1732;2905156;Caetanos;Sudoeste Baiano;2000;total_mulheres;6320
1733;2905206;Caetité;Sertão Produtivo;2000;total_mulheres;22821
1734;2905305;Cafarnaum;Irecê;2000;total_mulheres;7842
1735;2905404;Cairu;Baixo Sul;2000;total_mulheres;5537
1736;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2000;total_mulheres;5701
1737;2905602;Camacan;Litoral Sul;2000;total_mulheres;15435
1738;2905701;Camaçari;Metropolitano de Salvador;2000;total_mulheres;80765
1739;2905800;Camamu;Baixo Sul;2000;total_mulheres;16209
1740;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2000;total_mulheres;13785
1741;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2000;total_mulheres;30572
1742;2906105;Canápolis;Bacia do Rio Corrente;2000;total_mulheres;4821
1743;2906204;Canarana;Irecê;2000;total_mulheres;10660
1744;2906303;Canavieiras;Litoral Sul;2000;total_mulheres;17375
1745;2906402;Candeal;Sisal;2000;total_mulheres;5050
1746;2906501;Candeias;Metropolitano de Salvador;2000;total_mulheres;38757
1747;2906600;Candiba;Sertão Produtivo;2000;total_mulheres;5954
1748;2906709;Cândido Sales;Sudoeste Baiano;2000;total_mulheres;14139
1749;2906808;Cansanção;Sisal;2000;total_mulheres;15898
1750;2906824;Canudos;Sertão do São Francisco;2000;total_mulheres;6804
1751;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2000;total_mulheres;5884
1752;2906873;Capim Grosso;Piemonte da Diamantina;2000;total_mulheres;12115
1753;2906899;Caraíbas;Sudoeste Baiano;2000;total_mulheres;8436
1754;2906907;Caravelas;Extremo Sul;2000;total_mulheres;9875
1755;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2000;total_mulheres;3963
1756;2907103;Carinhanha;Velho Chico;2000;total_mulheres;13262
1757;2907202;Casa Nova;Sertão do São Francisco;2000;total_mulheres;27257
