codigo_municipio;Territorios.de.Identidade;Ano;faixa_etarias;total_faixa;sexo_num
2900603;Médio Rio de Contas;2000;Entre.0.a.4;591;0
2900702;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;244;0
2900801;Extremo Sul;2000;Entre.0.a.4;5911;0
2900900;Litoral Sul;2000;Entre.0.a.4;1251;0
2901007;Vale do Jiquiriçá;2000;Entre.0.a.4;391;0
2901106;Portal do Sertão;2000;Entre.0.a.4;1435;0
2901155;Irecê;2000;Entre.0.a.4;1179;0
2901205;Vitória da Conquista;2000;Entre.0.a.4;981;0
2901304;Chapada Diamantina;2000;Entre.0.a.4;1474;0
2901353;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;879;0
2901403;Bacia do Rio Grande;2000;Entre.0.a.4;918;0
2901502;Portal do Sertão;2000;Entre.0.a.4;721;0
2901601;Semiárido Nordeste II;2000;Entre.0.a.4;373;0
2901700;Portal do Sertão;2000;Entre.0.a.4;626;0
2901809;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;597;0
2901908;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;530;0
2901957;Médio Rio de Contas;2000;Entre.0.a.4;945;0
2902054;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;349;0
2902005;Vitória da Conquista;2000;Entre.0.a.4;676;0
2902104;Sisal;2000;Entre.0.a.4;649;0
2902203;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;3197;0
2902252;Litoral Sul;2000;Entre.0.a.4;473;0
2902302;Baixo Sul;2000;Entre.0.a.4;669;0
2902401;Litoral Sul;2000;Entre.0.a.4;483;0
2902500;Bacia do Rio Grande;2000;Entre.0.a.4;935;0
2902609;Bacia do Jacuípe;2000;Entre.0.a.4;601;0
2902658;Semiárido Nordeste II;2000;Entre.0.a.4;1048;0
2902708;Velho Chico;2000;Entre.0.a.4;643;0
2902807;Chapada Diamantina;2000;Entre.0.a.4;2984;0
2902906;Vitória da Conquista;2000;Entre.0.a.4;1087;0
2903003;Irecê;2000;Entre.0.a.4;1888;0
2903102;Médio Rio de Contas;2000;Entre.0.a.4;686;0
2903201;Bacia do Rio Grande;2000;Entre.0.a.4;411;0
2903235;Irecê;2000;Entre.0.a.4;7621;0
2903300;Litoral Sul;2000;Entre.0.a.4;629;0
2903276;Sisal;2000;Entre.0.a.4;432;0
2903409;Costa do Descobrimento;NA;Entre.0.a.4;NA;0
2903508;Vitória da Conquista;2000;Entre.0.a.4;1109;0
2903607;Sisal;2000;Entre.0.a.4;817;0
2903706;Médio Rio de Contas;2000;Entre.0.a.4;786;0
2903805;Piemonte do Paraguaçu;2000;Entre.0.a.4;1095;0
2903904;Velho Chico;2000;Entre.0.a.4;993;0
2903953;Vitória da Conquista;2000;Entre.0.a.4;2940;0
2904001;Chapada Diamantina;2000;Entre.0.a.4;518;0
2904050;Chapada Diamantina;2000;Entre.0.a.4;622;0
2904100;Bacia do Paramirim;2000;Entre.0.a.4;975;0
2904209;Bacia do Paramirim;2000;Entre.0.a.4;1184;0
2904308;Vale do Jiquiriçá;2000;Entre.0.a.4;577;0
2904407;Bacia do Rio Corrente;2000;Entre.0.a.4;785;0
2904506;Velho Chico;2000;Entre.0.a.4;375;0
2904605;Sertão Produtivo;2000;Entre.0.a.4;637;0
2904704;Litoral Sul;2000;Entre.0.a.4;2807;0
2904753;Bacia do Rio Grande;2000;Entre.0.a.4;934;0
2904803;Médio Sudoeste da Bahia;2000;Entre.0.a.4;1233;0
2904852;Recôncavo;2000;Entre.0.a.4;626;0
2904902;Recôncavo;2000;Entre.0.a.4;890;0
2905008;Sertão Produtivo;2000;Entre.0.a.4;1472;0
2905107;Piemonte da Diamantina;2000;Entre.0.a.4;931;0
2905156;Vitória da Conquista;2000;Entre.0.a.4;635;0
2905206;Sertão Produtivo;2000;Entre.0.a.4;546;0
2905305;Irecê;2000;Entre.0.a.4;2207;0
2905404;Baixo Sul;2000;Entre.0.a.4;944;0
2905503;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;711;0
2905602;Litoral Sul;2000;Entre.0.a.4;574;0
2905701;Metropolitano de Salvador;2000;Entre.0.a.4;1731;0
2905800;Baixo Sul;2000;Entre.0.a.4;8603;0
2905909;Sertão do São Francisco;2000;Entre.0.a.4;2250;0
2906006;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;1608;0
2906105;Bacia do Rio Corrente;2000;Entre.0.a.4;3496;0
2906204;Irecê;2000;Entre.0.a.4;581;0
2906303;Litoral Sul;2000;Entre.0.a.4;1218;0
2906402;Sisal;2000;Entre.0.a.4;1762;0
2906501;Metropolitano de Salvador;2000;Entre.0.a.4;491;0
2906600;Sertão Produtivo;2000;Entre.0.a.4;3769;0
2906709;Vitória da Conquista;2000;Entre.0.a.4;470;0
2906808;Sisal;2000;Entre.0.a.4;1361;0
2906824;Sertão do São Francisco;2000;Entre.0.a.4;1953;0
2906857;Bacia do Jacuípe;2000;Entre.0.a.4;782;0
2906873;Piemonte da Diamantina;2000;Entre.0.a.4;496;0
2906899;Vitória da Conquista;2000;Entre.0.a.4;1204;0
2906907;Extremo Sul;2000;Entre.0.a.4;677;0
2907004;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1077;0
2907103;Velho Chico;2000;Entre.0.a.4;585;0
2907202;Sertão do São Francisco;2000;Entre.0.a.4;1754;0
2907301;Recôncavo;2000;Entre.0.a.4;3085;0
2907400;Bacia do Rio Grande;2000;Entre.0.a.4;1216;0
2907509;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;124;0
2907558;Bacia do Paramirim;2000;Entre.0.a.4;1972;0
2907608;Irecê;2000;Entre.0.a.4;371;0
2907707;Itaparica;2000;Entre.0.a.4;905;0
2907806;Semiárido Nordeste II;2000;Entre.0.a.4;582;0
2907905;Semiárido Nordeste II;2000;Entre.0.a.4;1409;0
2908002;Litoral Sul;2000;Entre.0.a.4;794;0
2908101;Bacia do Rio Corrente;2000;Entre.0.a.4;1233;0
2908200;Portal do Sertão;2000;Entre.0.a.4;888;0
2908309;Recôncavo;2000;Entre.0.a.4;886;0
2908408;Sisal;2000;Entre.0.a.4;776;0
2908507;Portal do Sertão;2000;Entre.0.a.4;2873;0
2908606;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1158;0
2908705;Vitória da Conquista;2000;Entre.0.a.4;1411;0
2908804;Sertão Produtivo;2000;Entre.0.a.4;915;0
2908903;Portal do Sertão;2000;Entre.0.a.4;184;0
2909000;Vitória da Conquista;2000;Entre.0.a.4;1159;0
2909109;Bacia do Rio Corrente;2000;Entre.0.a.4;385;0
2909208;Semiárido Nordeste II;2000;Entre.0.a.4;715;0
2909307;Bacia do Rio Corrente;2000;Entre.0.a.4;1173;0
2909406;Bacia do Rio Grande;2000;Entre.0.a.4;1650;0
2909505;Vale do Jiquiriçá;2000;Entre.0.a.4;725;0
2909604;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;239;0
2909703;Bacia do Rio Grande;2000;Entre.0.a.4;1093;0
2909802;Recôncavo;2000;Entre.0.a.4;603;0
2909901;Sertão do São Francisco;2000;Entre.0.a.4;2260;0
2910008;Médio Rio de Contas;2000;Entre.0.a.4;1598;0
2910057;Metropolitano de Salvador;2000;Entre.0.a.4;950;0
2910107;Sertão Produtivo;2000;Entre.0.a.4;2388;0
2910206;Recôncavo;2000;Entre.0.a.4;439;0
2910305;Vale do Jiquiriçá;2000;Entre.0.a.4;149;0
2910404;Vitória da Conquista;2000;Entre.0.a.4;281;0
2910503;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1767;0
2900504;Bacia do Paramirim;2000;Entre.0.a.4;2314;0
2910602;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1740;0
2910701;Semiárido Nordeste II;2000;Entre.0.a.4;2752;0
2910727;Costa do Descobrimento;2000;Entre.0.a.4;4467;0
2910750;Semiárido Nordeste II;2000;Entre.0.a.4;958;0
2910776;Velho Chico;2000;Entre.0.a.4;303;0
2910800;Portal do Sertão;2000;Entre.0.a.4;23204;0
2910859;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;1009;0
2910909;Médio Sudoeste da Bahia;2000;Entre.0.a.4;219;0
2911006;Litoral Sul;2000;Entre.0.a.4;531;0
2911105;Bacia do Rio Grande;2000;Entre.0.a.4;1150;0
2911204;Baixo Sul;2000;Entre.0.a.4;1391;0
2911253;Bacia do Jacuípe;2000;Entre.0.a.4;207;0
2911303;Irecê;2000;Entre.0.a.4;536;0
2911402;Itaparica;2000;Entre.0.a.4;758;0
2911501;Médio Rio de Contas;2000;Entre.0.a.4;509;0
2911600;Recôncavo;2000;Entre.0.a.4;807;0
2911659;Vitória da Conquista;2000;Entre.0.a.4;581;0
2911709;Sertão Produtivo;2000;Entre.0.a.4;3179;0
2911808;Costa do Descobrimento;2000;Entre.0.a.4;1140;0
2911857;Semiárido Nordeste II;2000;Entre.0.a.4;713;0
2911907;Piemonte do Paraguaçu;2000;Entre.0.a.4;1625;0
2912004;Sertão Produtivo;2000;Entre.0.a.4;501;0
2912103;Litoral Sul;2000;Entre.0.a.4;1403;0
2912202;Chapada Diamantina;2000;Entre.0.a.4;1034;0
2912301;Médio Sudoeste da Bahia;2000;Entre.0.a.4;691;0
2912400;Irecê;2000;Entre.0.a.4;735;0
2912509;Bacia do Paramirim;2000;Entre.0.a.4;604;0
2912608;Piemonte do Paraguaçu;2000;Entre.0.a.4;216;0
2912707;Baixo Sul;2000;Entre.0.a.4;1328;0
2912806;Extremo Sul;2000;Entre.0.a.4;317;0
2912905;Médio Rio de Contas;2000;Entre.0.a.4;1119;0
2913002;Chapada Diamantina;2000;Entre.0.a.4;662;0
2913101;Irecê;2000;Entre.0.a.4;893;0
2913200;Velho Chico;2000;Entre.0.a.4;1266;0
2913309;Sisal;2000;Entre.0.a.4;241;0
2913408;Velho Chico;2000;Entre.0.a.4;624;0
2913457;Baixo Sul;2000;Entre.0.a.4;982;0
2913507;Médio Sudoeste da Bahia;2000;Entre.0.a.4;1173;0
2913606;Litoral Sul;2000;Entre.0.a.4;11132;0
2913705;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1864;0
2913804;Portal do Sertão;2000;Entre.0.a.4;945;0
2913903;Médio Rio de Contas;2000;Entre.0.a.4;2071;0
2914000;Bacia do Jacuípe;2000;Entre.0.a.4;3153;0
2914109;Irecê;2000;Entre.0.a.4;375;0
2914208;Vale do Jiquiriçá;2000;Entre.0.a.4;333;0
2914307;Chapada Diamantina;2000;Entre.0.a.4;885;0
2914406;Chapada Diamantina;2000;Entre.0.a.4;1134;0
2914505;Portal do Sertão;2000;Entre.0.a.4;1247;0
2914604;Irecê;2000;Entre.0.a.4;2988;0
2914653;Costa do Descobrimento;2000;Entre.0.a.4;1475;0
2914703;Piemonte do Paraguaçu;2000;Entre.0.a.4;2913;0
2914802;Litoral Sul;2000;Entre.0.a.4;8490;0
2914901;Litoral Sul;2000;Entre.0.a.4;1118;0
2915007;Chapada Diamantina;2000;Entre.0.a.4;843;0
2915106;Médio Rio de Contas;2000;Entre.0.a.4;883;0
2915205;Médio Rio de Contas;2000;Entre.0.a.4;823;0
2915304;Costa do Descobrimento;2000;Entre.0.a.4;393;0
2915353;Irecê;2000;Entre.0.a.4;728;0
2915403;Litoral Sul;2000;Entre.0.a.4;487;0
2915502;Litoral Sul;2000;Entre.0.a.4;1014;0
2915601;Extremo Sul;2000;Entre.0.a.4;3282;0
2915700;Médio Rio de Contas;2000;Entre.0.a.4;424;0
2915809;Médio Sudoeste da Bahia;2000;Entre.0.a.4;1566;0
2915908;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;387;0
2916005;Extremo Sul;2000;Entre.0.a.4;945;0
2916104;Metropolitano de Salvador;2000;Entre.0.a.4;1026;0
2916203;Litoral Sul;2000;Entre.0.a.4;608;0
2916302;Costa do Descobrimento;2000;Entre.0.a.4;694;0
2916401;Médio Sudoeste da Bahia;2000;Entre.0.a.4;2684;0
2916500;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1837;0
2916609;Litoral Sul;2000;Entre.0.a.4;493;0
2916708;Vale do Jiquiriçá;2000;Entre.0.a.4;395;0
2916807;Médio Sudoeste da Bahia;2000;Entre.0.a.4;780;0
2916856;Piemonte do Paraguaçu;2000;Entre.0.a.4;670;0
2916906;Vale do Jiquiriçá;2000;Entre.0.a.4;663;0
2917003;Sisal;2000;Entre.0.a.4;2114;0
2917102;Médio Sudoeste da Bahia;2000;Entre.0.a.4;919;0
2917201;Sertão Produtivo;2000;Entre.0.a.4;872;0
2917300;Baixo Sul;2000;Entre.0.a.4;1376;0
2917334;Sertão Produtivo;2000;Entre.0.a.4;558;0
2917359;Bacia do Rio Corrente;2000;Entre.0.a.4;556;0
2917409;Vitória da Conquista;2000;Entre.0.a.4;569;0
2917508;Piemonte da Diamantina;2000;Entre.0.a.4;3601;0
2917607;Vale do Jiquiriçá;2000;Entre.0.a.4;2576;0
2917706;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;1280;0
2917805;Baixo Sul;2000;Entre.0.a.4;792;0
2917904;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;685;0
2918001;Médio Rio de Contas;2000;Entre.0.a.4;6603;0
2918100;Semiárido Nordeste II;2000;Entre.0.a.4;1889;0
2918209;Vale do Jiquiriçá;2000;Entre.0.a.4;643;0
2918308;Médio Rio de Contas;2000;Entre.0.a.4;991;0
2918357;Irecê;2000;Entre.0.a.4;986;0
2918407;Sertão do São Francisco;2000;Entre.0.a.4;9691;0
2918456;Extremo Sul;2000;Entre.0.a.4;652;0
2918506;Irecê;2000;Entre.0.a.4;801;0
2918555;Litoral Sul;2000;Entre.0.a.4;378;0
2918605;Chapada Diamantina;2000;Entre.0.a.4;308;0
2918704;Vale do Jiquiriçá;2000;Entre.0.a.4;139;0
2919058;Vale do Jiquiriçá;2000;Entre.0.a.4;683;0
2918753;Sertão Produtivo;2000;Entre.0.a.4;971;0
2918803;Vale do Jiquiriçá;2000;Entre.0.a.4;163;0
2918902;Extremo Sul;2000;Entre.0.a.4;249;0
2919009;Piemonte do Paraguaçu;2000;Entre.0.a.4;387;0
2919108;Sisal;2000;Entre.0.a.4;463;0
2919157;Irecê;2000;Entre.0.a.4;1341;0
2919207;Metropolitano de Salvador;2000;Entre.0.a.4;5763;0
2919306;Chapada Diamantina;2000;Entre.0.a.4;597;0
2919405;Vitória da Conquista;2000;Entre.0.a.4;481;0
2919504;Sertão Produtivo;2000;Entre.0.a.4;1714;0
2919553;Bacia do Rio Grande;NA;Entre.0.a.4;NA;0
2919603;Piemonte do Paraguaçu;2000;Entre.0.a.4;633;0
2919702;Médio Sudoeste da Bahia;2000;Entre.0.a.4;770;0
2919801;Bacia do Paramirim;2000;Entre.0.a.4;2048;0
2919900;Itaparica;2000;Entre.0.a.4;487;0
2919926;Metropolitano de Salvador;2000;Entre.0.a.4;596;0
2919959;Vitória da Conquista;2000;Entre.0.a.4;594;0
2920007;Médio Sudoeste da Bahia;2000;Entre.0.a.4;380;0
2920106;Bacia do Jacuípe;2000;Entre.0.a.4;1035;0
2920205;Velho Chico;2000;Entre.0.a.4;962;0
2920304;Sertão Produtivo;2000;Entre.0.a.4;407;0
2920403;Médio Rio de Contas;2000;Entre.0.a.4;927;0
2920452;Bacia do Rio Grande;2000;Entre.0.a.4;663;0
2920502;Vale do Jiquiriçá;2000;Entre.0.a.4;1416;0
2920601;Recôncavo;2000;Entre.0.a.4;1852;0
2920700;Litoral Sul;2000;Entre.0.a.4;1218;0
2920809;Chapada Diamantina;2000;Entre.0.a.4;618;0
2920908;Litoral Sul;2000;Entre.0.a.4;896;0
2921005;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1566;0
2921054;Velho Chico;2000;Entre.0.a.4;530;0
2921104;Extremo Sul;2000;Entre.0.a.4;1001;0
2921203;Piemonte da Diamantina;2000;Entre.0.a.4;1350;0
2921302;Vale do Jiquiriçá;2000;Entre.0.a.4;644;0
2921401;Piemonte da Diamantina;2000;Entre.0.a.4;768;0
2921450;Vitória da Conquista;2000;Entre.0.a.4;453;0
2921500;Sisal;2000;Entre.0.a.4;3187;0
2921609;Velho Chico;2000;Entre.0.a.4;429;0
2921708;Chapada Diamantina;2000;Entre.0.a.4;2022;0
2921807;Vitória da Conquista;2000;Entre.0.a.4;514;0
2921906;Chapada Diamantina;2000;Entre.0.a.4;668;0
2922003;Extremo Sul;2000;Entre.0.a.4;1683;0
2922052;Irecê;2000;Entre.0.a.4;1017;0
2922102;Piemonte do Paraguaçu;2000;Entre.0.a.4;1198;0
2922201;Recôncavo;2000;Entre.0.a.4;293;0
2922250;Velho Chico;2000;Entre.0.a.4;588;0
2922300;Recôncavo;2000;Entre.0.a.4;1419;0
2922409;Vale do Jiquiriçá;2000;Entre.0.a.4;916;0
2922508;Recôncavo;2000;Entre.0.a.4;1229;0
2922607;Baixo Sul;2000;Entre.0.a.4;623;0
2922656;Sisal;2000;Entre.0.a.4;642;0
2922706;Médio Sudoeste da Bahia;2000;Entre.0.a.4;710;0
2922730;Bacia do Jacuípe;2000;Entre.0.a.4;335;0
2922755;Médio Rio de Contas;2000;Entre.0.a.4;361;0
2922805;Vale do Jiquiriçá;2000;Entre.0.a.4;406;0
2922854;Chapada Diamantina;2000;Entre.0.a.4;521;0
2922904;Semiárido Nordeste II;2000;Entre.0.a.4;1388;0
2923001;Extremo Sul;2000;Entre.0.a.4;1862;0
2923035;Chapada Diamantina;2000;Entre.0.a.4;373;0
2923050;Semiárido Nordeste II;2000;Entre.0.a.4;1002;0
2923100;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1311;0
2923209;Velho Chico;2000;Entre.0.a.4;1113;0
2923308;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;330;0
2923357;Piemonte da Diamantina;2000;Entre.0.a.4;905;0
2923407;Sertão Produtivo;2000;Entre.0.a.4;977;0
2923506;Chapada Diamantina;2000;Entre.0.a.4;395;0
2923605;Bacia do Paramirim;2000;Entre.0.a.4;755;0
2923704;Velho Chico;2000;Entre.0.a.4;1549;0
2923803;Semiárido Nordeste II;2000;Entre.0.a.4;1397;0
2923902;Litoral Sul;2000;Entre.0.a.4;748;0
2924009;Itaparica;2000;Entre.0.a.4;4775;0
2924058;Bacia do Jacuípe;2000;Entre.0.a.4;705;0
2924108;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;335;0
2924207;Semiárido Nordeste II;2000;Entre.0.a.4;1306;0
2924306;Chapada Diamantina;2000;Entre.0.a.4;910;0
2924405;Sertão do São Francisco;2000;Entre.0.a.4;1855;0
2924504;Sertão Produtivo;2000;Entre.0.a.4;671;0
2924603;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;1116;0
2924652;Bacia do Jacuípe;2000;Entre.0.a.4;594;0
2924678;Baixo Sul;2000;Entre.0.a.4;632;0
2924702;Vitória da Conquista;2000;Entre.0.a.4;952;0
2924801;Piemonte do Paraguaçu;2000;Entre.0.a.4;931;0
2924900;Vale do Jiquiriçá;2000;Entre.0.a.4;379;0
2925006;Vitória da Conquista;2000;Entre.0.a.4;1075;0
2925105;Vitória da Conquista;2000;Entre.0.a.4;2157;0
2925204;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1293;0
2925253;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;917;0
2925303;Costa do Descobrimento;2000;Entre.0.a.4;6200;0
2925402;Médio Sudoeste da Bahia;2000;Entre.0.a.4;849;0
2925501;Extremo Sul;2000;Entre.0.a.4;1643;0
2925600;Irecê;2000;Entre.0.a.4;596;0
2925709;Vitória da Conquista;2000;Entre.0.a.4;792;0
2925758;Baixo Sul;2000;Entre.0.a.4;1040;0
2925808;Sisal;2000;Entre.0.a.4;1242;0
2925907;Sisal;2000;Entre.0.a.4;1523;0
2925931;Bacia do Jacuípe;2000;Entre.0.a.4;501;0
2925956;Piemonte do Paraguaçu;2000;Entre.0.a.4;1176;0
2926004;Sertão do São Francisco;2000;Entre.0.a.4;1874;0
2926103;Sisal;2000;Entre.0.a.4;520;0
2926202;Bacia do Rio Grande;2000;Entre.0.a.4;1157;0
2926301;Bacia do Jacuípe;2000;Entre.0.a.4;1389;0
2926400;Velho Chico;2000;Entre.0.a.4;1384;0
2926509;Semiárido Nordeste II;2000;Entre.0.a.4;752;0
2926608;Semiárido Nordeste II;2000;Entre.0.a.4;2501;0
2926657;Vitória da Conquista;2000;Entre.0.a.4;842;0
2926707;Chapada Diamantina;2000;Entre.0.a.4;583;0
2926806;Sertão Produtivo;2000;Entre.0.a.4;668;0
2926905;Bacia do Paramirim;2000;Entre.0.a.4;509;0
2927002;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1971;0
2927101;Itaparica;2000;Entre.0.a.4;370;0
2927200;Piemonte do Paraguaçu;2000;Entre.0.a.4;1489;0
2927309;Metropolitano de Salvador;2000;Entre.0.a.4;518;0
2927408;Metropolitano de Salvador;2000;Entre.0.a.4;101872;0
2927507;Portal do Sertão;2000;Entre.0.a.4;998;0
2927606;Semiárido Nordeste II;2000;Entre.0.a.4;969;0
2927705;Costa do Descobrimento;2000;Entre.0.a.4;1476;0
2927804;Médio Sudoeste da Bahia;2000;Entre.0.a.4;303;0
2927903;Vale do Jiquiriçá;2000;Entre.0.a.4;548;0
2928059;Litoral Sul;2000;Entre.0.a.4;1573;0
2928109;Bacia do Rio Corrente;2000;Entre.0.a.4;1043;0
2928406;Bacia do Rio Grande;2000;Entre.0.a.4;2117;0
2928505;Piemonte do Paraguaçu;2000;Entre.0.a.4;1146;0
2928000;Sisal;2000;Entre.0.a.4;414;0
2928208;Bacia do Rio Corrente;2000;Entre.0.a.4;1308;0
2928307;Portal do Sertão;2000;Entre.0.a.4;411;0
2928604;Recôncavo;2000;Entre.0.a.4;2828;0
2928703;Recôncavo;2000;Entre.0.a.4;3563;0
2928802;Portal do Sertão;2000;Entre.0.a.4;2150;0
2928901;Bacia do Rio Grande;2000;Entre.0.a.4;1152;0
2928950;Sisal;2000;Entre.0.a.4;407;0
2929107;Recôncavo;2000;Entre.0.a.4;647;0
2929008;Recôncavo;2000;Entre.0.a.4;588;0
2929057;Bacia do Rio Corrente;2000;Entre.0.a.4;897;0
2929206;Recôncavo;2000;Entre.0.a.4;1421;0
2929255;Irecê;2000;Entre.0.a.4;992;0
2929305;Portal do Sertão;2000;Entre.0.a.4;1329;0
2929354;Litoral Sul;2000;Entre.0.a.4;329;0
2929370;Bacia do Jacuípe;2000;Entre.0.a.4;476;0
2929404;Vale do Jiquiriçá;2000;Entre.0.a.4;468;0
2929503;Recôncavo;2000;Entre.0.a.4;1883;0
2929602;Recôncavo;2000;Entre.0.a.4;764;0
2929701;Litoral Norte e Agreste Baiano;2000;Entre.0.a.4;1045;0
2929750;Recôncavo;2000;Entre.0.a.4;431;0
2929800;Piemonte da Diamantina;2000;Entre.0.a.4;521;0
2929909;Chapada Diamantina;2000;Entre.0.a.4;2222;0
2930006;Sertão Produtivo;2000;Entre.0.a.4;489;0
2930105;Piemonte Norte do Itapicuru;2000;Entre.0.a.4;3243;0
2930204;Sertão do São Francisco;2000;Entre.0.a.4;1935;0
2930154;Velho Chico;2000;Entre.0.a.4;1967;0
2930303;Bacia do Rio Corrente;2000;Entre.0.a.4;850;0
2930402;Bacia do Jacuípe;2000;Entre.0.a.4;819;0
2930501;Sisal;2000;Entre.0.a.4;4194;0
2930600;Piemonte da Diamantina;2000;Entre.0.a.4;537;0
2930709;Metropolitano de Salvador;2000;Entre.0.a.4;5132;0
2930758;Velho Chico;2000;Entre.0.a.4;714;0
2930766;Semiárido Nordeste II;2000;Entre.0.a.4;1026;0
2930774;Sertão do São Francisco;2000;Entre.0.a.4;1142;0
2930808;Chapada Diamantina;2000;Entre.0.a.4;943;0
2930907;Bacia do Rio Corrente;2000;Entre.0.a.4;653;0
2931004;Sertão Produtivo;2000;Entre.0.a.4;939;0
2931053;Bacia do Paramirim;2000;Entre.0.a.4;807;0
2931103;Portal do Sertão;2000;Entre.0.a.4;330;0
2931202;Baixo Sul;2000;Entre.0.a.4;963;0
2931301;Piemonte do Paraguaçu;2000;Entre.0.a.4;1069;0
2931350;Extremo Sul;2000;Entre.0.a.4;5481;0
2931400;Portal do Sertão;2000;Entre.0.a.4;374;0
2931509;Sisal;2000;Entre.0.a.4;1150;0
2931608;Baixo Sul;2000;Entre.0.a.4;737;0
2931707;Portal do Sertão;2000;Entre.0.a.4;680;0
2931806;Vitória da Conquista;2000;Entre.0.a.4;999;0
2931905;Sisal;2000;Entre.0.a.4;2650;0
2932002;Sertão do São Francisco;2000;Entre.0.a.4;1124;0
2932101;Vale do Jiquiriçá;2000;Entre.0.a.4;992;0
2932200;Litoral Sul;2000;Entre.0.a.4;1236;0
2932309;Médio Rio de Contas;2000;Entre.0.a.4;1059;0
2932408;Irecê;2000;Entre.0.a.4;632;0
2932457;Piemonte da Diamantina;2000;Entre.0.a.4;780;0
2932507;Litoral Sul;2000;Entre.0.a.4;1709;0
2932606;Sertão Produtivo;2000;Entre.0.a.4;777;0
2932705;Litoral Sul;2000;Entre.0.a.4;995;0
2932804;Chapada Diamantina;2000;Entre.0.a.4;1142;0
2932903;Baixo Sul;2000;Entre.0.a.4;3817;0
2933000;Sisal;2000;Entre.0.a.4;931;0
2933059;Bacia do Jacuípe;2000;Entre.0.a.4;696;0
2933109;Bacia do Jacuípe;2000;Entre.0.a.4;305;0
2933158;Piemonte da Diamantina;2000;Entre.0.a.4;776;0
2933174;Recôncavo;2000;Entre.0.a.4;399;0
2933208;Metropolitano de Salvador;2000;Entre.0.a.4;1646;0
2933257;Extremo Sul;2000;Entre.0.a.4;379;0
2933307;Vitória da Conquista;2000;Entre.0.a.4;12258;0
2933406;Chapada Diamantina;2000;Entre.0.a.4;623;0
2933455;Bacia do Rio Grande;2000;Entre.0.a.4;652;0
2933505;Baixo Sul;2000;Entre.0.a.4;1332;0
2933604;Irecê;2000;Entre.0.a.4;2575;0
2900108;Chapada Diamantina;2010;Entre.0.a.4;-235;1
2900207;Itaparica;2010;Entre.0.a.4;-793;1
2900306;Litoral Norte e Agreste Baiano;2010;Entre.0.a.4;-666;1
2900355;Semiárido Nordeste II;2010;Entre.0.a.4;-583;1
2900405;Portal do Sertão;2010;Entre.0.a.4;-533;1
2900603;Médio Rio de Contas;2010;Entre.0.a.4;-327;1
2900702;Litoral Norte e Agreste Baiano;2010;Entre.0.a.4;-160;1
2900801;Extremo Sul;2010;Entre.0.a.4;-4934;1
2900900;Litoral Sul;2010;Entre.0.a.4;-1037;1
2901007;Vale do Jiquiriçá;2010;Entre.0.a.4;-233;1
2901106;Portal do Sertão;2010;Entre.0.a.4;-1125;1
2901155;Irecê;2010;Entre.0.a.4;-987;1
2901205;Vitória da Conquista;2010;Entre.0.a.4;-748;1
2901304;Chapada Diamantina;2010;Entre.0.a.4;-835;1
2901353;Piemonte Norte do Itapicuru;2010;Entre.0.a.4;-611;1
2901403;Bacia do Rio Grande;2010;Entre.0.a.4;-476;1
2901502;Portal do Sertão;2010;Entre.0.a.4;-576;1
2901601;Semiárido Nordeste II;2010;Entre.0.a.4;-410;1
2901700;Portal do Sertão;2010;Entre.0.a.4;-537;1
2901809;Piemonte Norte do Itapicuru;2010;Entre.0.a.4;-466;1
2901908;Litoral Norte e Agreste Baiano;2010;Entre.0.a.4;-470;1
2901957;Médio Rio de Contas;2010;Entre.0.a.4;-721;1
2902054;Litoral Norte e Agreste Baiano;2010;Entre.0.a.4;-306;1
2902005;Vitória da Conquista;2010;Entre.0.a.4;-478;1
2902104;Sisal;2010;Entre.0.a.4;-526;1
2902203;Litoral Norte e Agreste Baiano;2010;Entre.0.a.4;-2231;1
