"";"Codigo.do.Municipio";"Municipios";"Territorios.de.Identidade";"Ano";"Cor";"PercentCor"
"3638";2924652;"Pintadas";"Bacia do Jacuípe";2010;"Amarela";0,6
"3639";2924678;"Piraí do Norte";"Baixo Sul";2010;"Amarela";1,8
"3640";2924702;"Piripá";"Sudoeste Baiano";2010;"Amarela";0,2
"3641";2924801;"Piritiba";"Piemonte do Paraguaçu";2010;"Amarela";0,6
"3642";2924900;"Planaltino";"Vale do Jiquiriçá";2010;"Amarela";1,8
"3643";2925006;"Planalto";"Sudoeste Baiano";2010;"Amarela";0,5
"3644";2925105;"Poções";"Sudoeste Baiano";2010;"Amarela";1,2
"3645";2925204;"Pojuca";"Metropolitano de Salvador";2010;"Amarela";1,2
"3646";2925253;"Ponto Novo";"Piemonte Norte do Itapicuru";2010;"Amarela";1,2
"3647";2925303;"Porto Seguro";"Costa do Descobrimento";2010;"Amarela";0,5
"3648";2925402;"Potiraguá";"Médio Sudoeste da Bahia";2010;"Amarela";0,4
"3649";2925501;"Prado";"Extremo Sul";2010;"Amarela";0,9
"3650";2925600;"Presidente Dutra";"Irecê";2010;"Amarela";0,6
"3651";2925709;"Presidente Jânio Quadros";"Sudoeste Baiano";2010;"Amarela";0,9
"3652";2925758;"Presidente Tancredo Neves";"Baixo Sul";2010;"Amarela";1,4
"3653";2925808;"Queimadas";"Sisal";2010;"Amarela";0,7
"3654";2925907;"Quijingue";"Sisal";2010;"Amarela";0,4
"3655";2925931;"Quixabeira";"Bacia do Jacuípe";2010;"Amarela";0,2
"3656";2925956;"Rafael Jambeiro";"Piemonte do Paraguaçu";2010;"Amarela";0,9
"3657";2926004;"Remanso";"Sertão do São Francisco";2010;"Amarela";1,8
"3658";2926103;"Retirolândia";"Sisal";2010;"Amarela";1,2
"3659";2926202;"Riachão das Neves";"Bacia do Rio Grande";2010;"Amarela";1,4
"3660";2926301;"Riachão do Jacuípe";"Bacia do Jacuípe";2010;"Amarela";0,9
"3661";2926400;"Riacho de Santana";"Velho Chico";2010;"Amarela";0,6
"3662";2926509;"Ribeira do Amparo";"Semiárido Nordeste II";2010;"Amarela";0,7
"3663";2926608;"Ribeira do Pombal";"Semiárido Nordeste II";2010;"Amarela";1
"3664";2926657;"Ribeirão do Largo";"Sudoeste Baiano";2010;"Amarela";1,3
"3665";2926707;"Rio de Contas";"Chapada Diamantina";2010;"Amarela";1,1
"3666";2926806;"Rio do Antônio";"Sertão Produtivo";2010;"Amarela";0,7
"3667";2926905;"Rio do Pires";"Bacia do Paramirim";2010;"Amarela";0,9
"3668";2927002;"Rio Real";"Litoral Norte e Agreste Baiano";2010;"Amarela";0,3
"3669";2927101;"Rodelas";"Itaparica";2010;"Amarela";1
"3670";2927200;"Ruy Barbosa";"Piemonte do Paraguaçu";2010;"Amarela";0,9
"3671";2927309;"Salinas da Margarida";"Recôncavo";2010;"Amarela";2,2
"3672";2927408;"Salvador";"Metropolitano de Salvador";2010;"Amarela";1,4
"3673";2927507;"Santa Bárbara";"Portal do Sertão";2010;"Amarela";2,3
"3674";2927606;"Santa Brígida";"Semiárido Nordeste II";2010;"Amarela";0,2
"3675";2927705;"Santa Cruz Cabrália";"Costa do Descobrimento";2010;"Amarela";0,6
"3676";2927804;"Santa Cruz da Vitória";"Médio Sudoeste da Bahia";2010;"Amarela";0,8
"3677";2927903;"Santa Inês";"Vale do Jiquiriçá";2010;"Amarela";0,3
"3678";2928059;"Santa Luzia";"Litoral Sul";2010;"Amarela";0,8
"3679";2928109;"Santa Maria da Vitória";"Bacia do Rio Corrente";2010;"Amarela";0,8
"3680";2928406;"Santa Rita de Cássia";"Bacia do Rio Grande";2010;"Amarela";1,6
"3681";2928505;"Santa Terezinha";"Piemonte do Paraguaçu";2010;"Amarela";0,8
"3682";2928000;"Santaluz";"Sisal";2010;"Amarela";1,5
"3683";2928208;"Santana";"Bacia do Rio Corrente";2010;"Amarela";0,8
"3684";2928307;"Santanópolis";"Portal do Sertão";2010;"Amarela";1
"3685";2928604;"Santo Amaro";"Recôncavo";2010;"Amarela";2,3
"3686";2928703;"Santo Antônio de Jesus";"Recôncavo";2010;"Amarela";1
"3687";2928802;"Santo Estevão";"Portal do Sertão";2010;"Amarela";0,7
"3688";2928901;"São Desidério";"Bacia do Rio Grande";2010;"Amarela";0,4
"3689";2928950;"São Domingos";"Sisal";2010;"Amarela";1
"3690";2929107;"São Felipe";"Recôncavo";2010;"Amarela";2
"3691";2929008;"São Félix";"Recôncavo";2010;"Amarela";1,6
"3692";2929057;"São Félix do Coribe";"Bacia do Rio Corrente";2010;"Amarela";0,9
"3693";2929206;"São Francisco do Conde";"Metropolitano de Salvador";2010;"Amarela";1,8
"3694";2929255;"São Gabriel";"Irecê";2010;"Amarela";0,4
"3695";2929305;"São Gonçalo dos Campos";"Portal do Sertão";2010;"Amarela";0,7
"3696";2929354;"São José da Vitória";"Litoral Sul";2010;"Amarela";0,5
"3697";2929370;"São José do Jacuípe";"Bacia do Jacuípe";2010;"Amarela";0,5
"3698";2929404;"São Miguel das Matas";"Vale do Jiquiriçá";2010;"Amarela";1
"3699";2929503;"São Sebastião do Passé";"Metropolitano de Salvador";2010;"Amarela";3,1
"3700";2929602;"Sapeaçu";"Recôncavo";2010;"Amarela";0,7
"3701";2929701;"Sátiro Dias";"Litoral Norte e Agreste Baiano";2010;"Amarela";1,1
"3702";2929750;"Saubara";"Recôncavo";2010;"Amarela";3,5
"3703";2929800;"Saúde";"Piemonte da Diamantina";2010;"Amarela";0,9
"3704";2929909;"Seabra";"Chapada Diamantina";2010;"Amarela";1
"3705";2930006;"Sebastião Laranjeiras";"Sertão Produtivo";2010;"Amarela";0,8
"3706";2930105;"Senhor do Bonfim";"Piemonte Norte do Itapicuru";2010;"Amarela";1,6
"3707";2930204;"Sento Sé";"Sertão do São Francisco";2010;"Amarela";2,2
"3708";2930154;"Serra do Ramalho";"Velho Chico";2010;"Amarela";2,4
"3709";2930303;"Serra Dourada";"Bacia do Rio Corrente";2010;"Amarela";0,8
"3710";2930402;"Serra Preta";"Bacia do Jacuípe";2010;"Amarela";1,8
"3711";2930501;"Serrinha";"Sisal";2010;"Amarela";1,1
"3712";2930600;"Serrolândia";"Piemonte da Diamantina";2010;"Amarela";0,5
"3713";2930709;"Simões Filho";"Metropolitano de Salvador";2010;"Amarela";1,8
"3714";2930758;"Sítio do Mato";"Velho Chico";2010;"Amarela";2,1
"3715";2930766;"Sítio do Quinto";"Semiárido Nordeste II";2010;"Amarela";0,4
"3716";2930774;"Sobradinho";"Sertão do São Francisco";2010;"Amarela";1,1
"3717";2930808;"Souto Soares";"Chapada Diamantina";2010;"Amarela";1
"3718";2930907;"Tabocas do Brejo Velho";"Bacia do Rio Corrente";2010;"Amarela";1,7
"3719";2931004;"Tanhaçu";"Sertão Produtivo";2010;"Amarela";0,2
"3720";2931053;"Tanque Novo";"Sertão Produtivo";2010;"Amarela";0,5
"3721";2931103;"Tanquinho";"Portal do Sertão";2010;"Amarela";0,8
"3722";2931202;"Taperoá";"Baixo Sul";2010;"Amarela";0,7
"3723";2931301;"Tapiramutá";"Piemonte do Paraguaçu";2010;"Amarela";0,8
"3724";2931350;"Teixeira de Freitas";"Extremo Sul";2010;"Amarela";1,2
"3725";2931400;"Teodoro Sampaio";"Portal do Sertão";2010;"Amarela";3,9
"3726";2931509;"Teofilândia";"Sisal";2010;"Amarela";3,2
"3727";2931608;"Teolândia";"Baixo Sul";2010;"Amarela";2,2
"3728";2931707;"Terra Nova";"Portal do Sertão";2010;"Amarela";2,1
"3729";2931806;"Tremedal";"Sudoeste Baiano";2010;"Amarela";0,5
"3730";2931905;"Tucano";"Sisal";2010;"Amarela";0,6
"3731";2932002;"Uauá";"Sertão do São Francisco";2010;"Amarela";1,1
"3732";2932101;"Ubaíra";"Vale do Jiquiriçá";2010;"Amarela";0,2
"3733";2932200;"Ubaitaba";"Litoral Sul";2010;"Amarela";0,5
"3734";2932309;"Ubatã";"Médio Rio de Contas";2010;"Amarela";1,7
"3735";2932408;"Uibaí";"Irecê";2010;"Amarela";1
"3736";2932457;"Umburanas";"Piemonte da Diamantina";2010;"Amarela";1,4
"3737";2932507;"Una";"Litoral Sul";2010;"Amarela";0,8
"3738";2932606;"Urandi";"Sertão Produtivo";2010;"Amarela";0,3
"3739";2932705;"Uruçuca";"Litoral Sul";2010;"Amarela";1,4
"3740";2932804;"Utinga";"Chapada Diamantina";2010;"Amarela";0,4
"3741";2932903;"Valença";"Baixo Sul";2010;"Amarela";1,2
"3742";2933000;"Valente";"Sisal";2010;"Amarela";0,7
"3743";2933059;"Várzea da Roça";"Bacia do Jacuípe";2010;"Amarela";1
"3744";2933109;"Várzea do Poço";"Bacia do Jacuípe";2010;"Amarela";0,5
"3745";2933158;"Várzea Nova";"Piemonte da Diamantina";2010;"Amarela";1,6
"3746";2933174;"Varzedo";"Recôncavo";2010;"Amarela";0,4
"3747";2933208;"Vera Cruz";"Metropolitano de Salvador";2010;"Amarela";0,9
"3748";2933257;"Vereda";"Extremo Sul";2010;"Amarela";0,4
"3749";2933307;"Vitória da Conquista";"Sudoeste Baiano";2010;"Amarela";0,5
"3750";2933406;"Wagner";"Chapada Diamantina";2010;"Amarela";0,7
"3751";2933455;"Wanderley";"Bacia do Rio Grande";2010;"Amarela";1,6
"3752";2933505;"Wenceslau Guimarães";"Baixo Sul";2010;"Amarela";0,6
"3753";2933604;"Xique-Xique";"Irecê";2010;"Amarela";0,7
"3754";2900108;"Abaíra";"Chapada Diamantina";1991;"Parda";21,5
"3755";2900207;"Abaré";"Itaparica";1991;"Parda";77,1
"3756";2900306;"Acajutiba";"Litoral Norte e Agreste Baiano";1991;"Parda";80
"3757";2900355;"Adustina";"Semiárido Nordeste II";1991;"Parda";92,2
"3758";2900405;"Água Fria";"Portal do Sertão";1991;"Parda";86,8
"3759";2900603;"Aiquara";"Médio Rio de Contas";1991;"Parda";77,2
"3760";2900702;"Alagoinhas";"Litoral Norte e Agreste Baiano";1991;"Parda";68,9
"3761";2900801;"Alcobaça";"Extremo Sul";1991;"Parda";71,9
"3762";2900900;"Almadina";"Litoral Sul";1991;"Parda";68,4
"3763";2901007;"Amargosa";"Vale do Jiquiriçá";1991;"Parda";61,5
"3764";2901106;"Amélia Rodrigues";"Portal do Sertão";1991;"Parda";78,7
"3765";2901155;"América Dourada";"Irecê";1991;"Parda";67,6
"3766";2901205;"Anagé";"Sudoeste Baiano";1991;"Parda";68,9
"3767";2901304;"Andaraí";"Chapada Diamantina";1991;"Parda";77
"3768";2901353;"Andorinha";"Piemonte Norte do Itapicuru";1991;"Parda";80,2
"3769";2901403;"Angical";"Bacia do Rio Grande";1991;"Parda";76,4
"3770";2901502;"Anguera";"Portal do Sertão";1991;"Parda";83,2
"3771";2901601;"Antas";"Semiárido Nordeste II";1991;"Parda";60,8
"3772";2901700;"Antônio Cardoso";"Portal do Sertão";1991;"Parda";66,4
"3773";2901809;"Antônio Gonçalves";"Piemonte Norte do Itapicuru";1991;"Parda";82,6
"3774";2901908;"Aporá";"Litoral Norte e Agreste Baiano";1991;"Parda";74,9
"3775";2901957;"Apuarema";"Médio Rio de Contas";1991;"Parda";76,4
"3776";2902054;"Araçás";"Litoral Norte e Agreste Baiano";1991;"Parda";76,9
"3777";2902005;"Aracatu";"Sudoeste Baiano";1991;"Parda";40,5
"3778";2902104;"Araci";"Sisal";1991;"Parda";76,2
"3779";2902203;"Aramari";"Litoral Norte e Agreste Baiano";1991;"Parda";59,7
"3780";2902252;"Arataca";"Litoral Sul";1991;"Parda";84,9
"3781";2902302;"Aratuípe";"Baixo Sul";1991;"Parda";78,9
"3782";2902401;"Aurelino Leal";"Litoral Sul";1991;"Parda";80,8
"3783";2902500;"Baianópolis";"Bacia do Rio Grande";1991;"Parda";65,9
"3784";2902609;"Baixa Grande";"Bacia do Jacuípe";1991;"Parda";79,3
"3785";2902658;"Banzaê";"Semiárido Nordeste II";1991;"Parda";54,3
"3786";2902708;"Barra";"Velho Chico";1991;"Parda";77,2
"3787";2902807;"Barra da Estiva";"Chapada Diamantina";1991;"Parda";58,9
"3788";2902906;"Barra do Choça";"Sudoeste Baiano";1991;"Parda";69,7
"3789";2903003;"Barra do Mendes";"Irecê";1991;"Parda";59,5
"3790";2903102;"Barra do Rocha";"Médio Rio de Contas";1991;"Parda";80,5
"3791";2903201;"Barreiras";"Bacia do Rio Grande";1991;"Parda";65,5
"3792";2903235;"Barro Alto";"Irecê";1991;"Parda";70,2
"3793";2903300;"Barro Preto/Lomanto Junior";"Litoral Sul";1991;"Parda";78
"3794";2903276;"Barrocas";"Sisal";1991;"Parda";NA
"3795";2903409;"Belmonte";"Costa do Descobrimento";1991;"Parda";79
"3796";2903508;"Belo Campo";"Sudoeste Baiano";1991;"Parda";71
"3797";2903607;"Biritinga";"Sisal";1991;"Parda";83,7
"3798";2903706;"Boa Nova";"Médio Rio de Contas";1991;"Parda";84,7
"3799";2903805;"Boa Vista do Tupim";"Piemonte do Paraguaçu";1991;"Parda";79,4
"3800";2903904;"Bom Jesus da Lapa";"Velho Chico";1991;"Parda";69
"3801";2903953;"Bom Jesus da Serra";"Sudoeste Baiano";1991;"Parda";73,1
"3802";2904001;"Boninal";"Chapada Diamantina";1991;"Parda";65,1
"3803";2904050;"Bonito";"Chapada Diamantina";1991;"Parda";71
"3804";2904100;"Boquira";"Bacia do Paramirim";1991;"Parda";68
"3805";2904209;"Botuporã";"Bacia do Paramirim";1991;"Parda";77
"3806";2904308;"Brejões";"Vale do Jiquiriçá";1991;"Parda";84,6
"3807";2904407;"Brejolândia";"Bacia do Rio Corrente";1991;"Parda";64,1
"3808";2904506;"Brotas de Macaúbas";"Velho Chico";1991;"Parda";81,4
"3809";2904605;"Brumado";"Sertão Produtivo";1991;"Parda";47,3
"3810";2904704;"Buerarema";"Litoral Sul";1991;"Parda";82,4
"3811";2904753;"Buritirama";"Bacia do Rio Grande";1991;"Parda";78,1
"3812";2904803;"Caatiba";"Médio Sudoeste da Bahia";1991;"Parda";68,5
"3813";2904852;"Cabaceiras do Paraguaçu";"Recôncavo";1991;"Parda";62,2
"3814";2904902;"Cachoeira";"Recôncavo";1991;"Parda";72,4
"3815";2905008;"Caculé";"Sertão Produtivo";1991;"Parda";60
"3816";2905107;"Caém";"Piemonte da Diamantina";1991;"Parda";82,4
"3817";2905156;"Caetanos";"Sudoeste Baiano";1991;"Parda";48,4
"3818";2905206;"Caetité";"Sertão Produtivo";1991;"Parda";49,8
"3819";2905305;"Cafarnaum";"Irecê";1991;"Parda";74,3
"3820";2905404;"Cairu";"Baixo Sul";1991;"Parda";87,5
"3821";2905503;"Caldeirão Grande";"Piemonte Norte do Itapicuru";1991;"Parda";73,7
"3822";2905602;"Camacan";"Litoral Sul";1991;"Parda";82,9
"3823";2905701;"Camaçari";"Metropolitano de Salvador";1991;"Parda";75
"3824";2905800;"Camamu";"Baixo Sul";1991;"Parda";63,8
"3825";2905909;"Campo Alegre de Lourdes";"Sertão do São Francisco";1991;"Parda";65,5
"3826";2906006;"Campo Formoso";"Piemonte Norte do Itapicuru";1991;"Parda";76,5
"3827";2906105;"Canápolis";"Bacia do Rio Corrente";1991;"Parda";41,8
"3828";2906204;"Canarana";"Irecê";1991;"Parda";69,5
"3829";2906303;"Canavieiras";"Litoral Sul";1991;"Parda";76,1
"3830";2906402;"Candeal";"Sisal";1991;"Parda";75,6
"3831";2906501;"Candeias";"Metropolitano de Salvador";1991;"Parda";79,3
"3832";2906600;"Candiba";"Sertão Produtivo";1991;"Parda";43,1
"3833";2906709;"Cândido Sales";"Sudoeste Baiano";1991;"Parda";63,6
"3834";2906808;"Cansanção";"Sisal";1991;"Parda";81,3
"3835";2906824;"Canudos";"Sertão do São Francisco";1991;"Parda";89,7
"3836";2906857;"Capela do Alto Alegre";"Bacia do Jacuípe";1991;"Parda";70
"3837";2906873;"Capim Grosso";"Bacia do Jacuípe";1991;"Parda";53,7
"3838";2906899;"Caraíbas";"Sudoeste Baiano";1991;"Parda";51,6
"3839";2906907;"Caravelas";"Extremo Sul";1991;"Parda";73,1
"3840";2907004;"Cardeal da Silva";"Litoral Norte e Agreste Baiano";1991;"Parda";64,5
"3841";2907103;"Carinhanha";"Velho Chico";1991;"Parda";69,5
"3842";2907202;"Casa Nova";"Sertão do São Francisco";1991;"Parda";62,7
"3843";2907301;"Castro Alves";"Recôncavo";1991;"Parda";70,3
"3844";2907400;"Catolândia";"Bacia do Rio Grande";1991;"Parda";68,3
"3845";2907509;"Catu";"Litoral Norte e Agreste Baiano";1991;"Parda";75
"3846";2907558;"Caturama";"Bacia do Paramirim";1991;"Parda";22
"3847";2907608;"Central";"Irecê";1991;"Parda";46,9
"3848";2907707;"Chorrochó";"Itaparica";1991;"Parda";83,1
"3849";2907806;"Cícero Dantas";"Semiárido Nordeste II";1991;"Parda";44,1
"3850";2907905;"Cipó";"Semiárido Nordeste II";1991;"Parda";69,8
"3851";2908002;"Coaraci";"Litoral Sul";1991;"Parda";72,4
"3852";2908101;"Côcos";"Bacia do Rio Corrente";1991;"Parda";44
"3853";2908200;"Conceição da Feira";"Portal do Sertão";1991;"Parda";60,4
"3854";2908309;"Conceição do Almeida";"Recôncavo";1991;"Parda";61,9
"3855";2908408;"Conceição do Coité";"Sisal";1991;"Parda";69,1
"3856";2908507;"Conceição do Jacuípe";"Portal do Sertão";1991;"Parda";77,3
"3857";2908606;"Conde";"Litoral Norte e Agreste Baiano";1991;"Parda";71
"3858";2908705;"Condeúba";"Sudoeste Baiano";1991;"Parda";58,5
"3859";2908804;"Contendas do Sincorá";"Sertão Produtivo";1991;"Parda";78,7
"3860";2908903;"Coração de Maria";"Portal do Sertão";1991;"Parda";72
"3861";2909000;"Cordeiros";"Sudoeste Baiano";1991;"Parda";75,3
"3862";2909109;"Coribe";"Bacia do Rio Corrente";1991;"Parda";55,8
"3863";2909208;"Coronel João Sá";"Semiárido Nordeste II";1991;"Parda";78,5
"3864";2909307;"Correntina";"Bacia do Rio Corrente";1991;"Parda";71,5
"3865";2909406;"Cotegipe";"Bacia do Rio Grande";1991;"Parda";71,8
"3866";2909505;"Cravolândia";"Vale do Jiquiriçá";1991;"Parda";76,8
"3867";2909604;"Crisópolis";"Litoral Norte e Agreste Baiano";1991;"Parda";82,4
"3868";2909703;"Cristópolis";"Bacia do Rio Grande";1991;"Parda";81,5
"3869";2909802;"Cruz das Almas";"Recôncavo";1991;"Parda";63,8
"3870";2909901;"Curaçá";"Sertão do São Francisco";1991;"Parda";81,5
"3871";2910008;"Dário Meira";"Médio Rio de Contas";1991;"Parda";68,7
"3872";2910057;"Dias D'Ávila";"Metropolitano de Salvador";1991;"Parda";71,1
"3873";2910107;"Dom Basílio";"Sertão Produtivo";1991;"Parda";67,6
"3874";2910206;"Dom Macedo Costa";"Recôncavo";1991;"Parda";64,4
"3875";2910305;"Elísio Medrado";"Vale do Jiquiriçá";1991;"Parda";60,9
"3876";2910404;"Encruzilhada";"Sudoeste Baiano";1991;"Parda";73,2
"3877";2910503;"Entre Rios";"Litoral Norte e Agreste Baiano";1991;"Parda";60,5
"3878";2900504;"Érico Cardoso";"Bacia do Paramirim";1991;"Parda";36,1
"3879";2910602;"Esplanada";"Litoral Norte e Agreste Baiano";1991;"Parda";68,3
"3880";2910701;"Euclides da Cunha";"Semiárido Nordeste II";1991;"Parda";78,4
"3881";2910727;"Eunápolis";"Costa do Descobrimento";1991;"Parda";72,2
"3882";2910750;"Fátima";"Semiárido Nordeste II";1991;"Parda";56
"3883";2910776;"Feira da Mata";"Velho Chico";1991;"Parda";45,1
"3884";2910800;"Feira de Santana";"Portal do Sertão";1991;"Parda";67,7
"3885";2910859;"Filadélfia";"Piemonte Norte do Itapicuru";1991;"Parda";91,5
"3886";2910909;"Firmino Alves";"Médio Sudoeste da Bahia";1991;"Parda";63,4
"3887";2911006;"Floresta Azul";"Litoral Sul";1991;"Parda";75,2
"3888";2911105;"Formosa do Rio Preto";"Bacia do Rio Grande";1991;"Parda";72,8
"3889";2911204;"Gandu";"Baixo Sul";1991;"Parda";68,5
"3890";2911253;"Gavião";"Bacia do Jacuípe";1991;"Parda";59,9
"3891";2911303;"Gentio do Ouro";"Irecê";1991;"Parda";73
"3892";2911402;"Glória";"Itaparica";1991;"Parda";56,6
"3893";2911501;"Gongogi";"Médio Rio de Contas";1991;"Parda";84,6
"3894";2911600;"Governador Mangabeira";"Recôncavo";1991;"Parda";64,9
"3895";2911659;"Guajeru";"Sudoeste Baiano";1991;"Parda";70,6
"3896";2911709;"Guanambi";"Sertão Produtivo";1991;"Parda";47,4
"3897";2911808;"Guaratinga";"Costa do Descobrimento";1991;"Parda";69,5
"3898";2911857;"Heliópolis";"Semiárido Nordeste II";1991;"Parda";62,3
"3899";2911907;"Iaçu";"Piemonte do Paraguaçu";1991;"Parda";73,3
"3900";2912004;"Ibiassucê";"Sertão Produtivo";1991;"Parda";54,7
"3901";2912103;"Ibicaraí";"Litoral Sul";1991;"Parda";80,4
"3902";2912202;"Ibicoara";"Chapada Diamantina";1991;"Parda";64,4
"3903";2912301;"Ibicuí";"Médio Sudoeste da Bahia";1991;"Parda";65
"3904";2912400;"Ibipeba";"Irecê";1991;"Parda";70,5
"3905";2912509;"Ibipitanga";"Bacia do Paramirim";1991;"Parda";49,4
"3906";2912608;"Ibiquera";"Piemonte do Paraguaçu";1991;"Parda";91,7
"3907";2912707;"Ibirapitanga";"Baixo Sul";1991;"Parda";73,7
"3908";2912806;"Ibirapoã";"Extremo Sul";1991;"Parda";71,5
"3909";2912905;"Ibirataia";"Médio Rio de Contas";1991;"Parda";74,2
"3910";2913002;"Ibitiara";"Chapada Diamantina";1991;"Parda";82,7
"3911";2913101;"Ibititá";"Irecê";1991;"Parda";59,7
"3912";2913200;"Ibotirama";"Velho Chico";1991;"Parda";74,9
"3913";2913309;"Ichu";"Sisal";1991;"Parda";44,6
"3914";2913408;"Igaporã";"Velho Chico";1991;"Parda";29,4
"3915";2913457;"Igrapiúna";"Baixo Sul";1991;"Parda";67,7
"3916";2913507;"Iguaí";"Médio Sudoeste da Bahia";1991;"Parda";59,1
"3917";2913606;"Ilhéus";"Litoral Sul";1991;"Parda";77,3
"3918";2913705;"Inhambupe";"Litoral Norte e Agreste Baiano";1991;"Parda";83,1
"3919";2913804;"Ipecaetá";"Portal do Sertão";1991;"Parda";72,5
"3920";2913903;"Ipiaú";"Médio Rio de Contas";1991;"Parda";73,8
"3921";2914000;"Ipirá";"Bacia do Jacuípe";1991;"Parda";70
"3922";2914109;"Ipupiara";"Irecê";1991;"Parda";41,3
"3923";2914208;"Irajuba";"Vale do Jiquiriçá";1991;"Parda";73,5
"3924";2914307;"Iramaia";"Chapada Diamantina";1991;"Parda";79
"3925";2914406;"Iraquara";"Chapada Diamantina";1991;"Parda";65,8
"3926";2914505;"Irará";"Portal do Sertão";1991;"Parda";77,5
"3927";2914604;"Irecê";"Irecê";1991;"Parda";68,8
"3928";2914653;"Itabela";"Costa do Descobrimento";1991;"Parda";77,8
"3929";2914703;"Itaberaba";"Piemonte do Paraguaçu";1991;"Parda";77,4
"3930";2914802;"Itabuna";"Litoral Sul";1991;"Parda";73,2
"3931";2914901;"Itacaré";"Litoral Sul";1991;"Parda";77,4
"3932";2915007;"Itaeté";"Chapada Diamantina";1991;"Parda";78,8
"3933";2915106;"Itagi";"Médio Rio de Contas";1991;"Parda";74,7
"3934";2915205;"Itagibá";"Médio Rio de Contas";1991;"Parda";74
"3935";2915304;"Itagimirim";"Costa do Descobrimento";1991;"Parda";79,3
"3936";2915353;"Itaguaçu da Bahia";"Irecê";1991;"Parda";63,3
"3937";2915403;"Itaju do Colônia";"Litoral Sul";1991;"Parda";69,1
"3938";2915502;"Itajuípe";"Litoral Sul";1991;"Parda";78
"3939";2915601;"Itamaraju";"Extremo Sul";1991;"Parda";79,3
"3940";2915700;"Itamari";"Médio Rio de Contas";1991;"Parda";73,9
"3941";2915809;"Itambé";"Médio Sudoeste da Bahia";1991;"Parda";64,2
"3942";2915908;"Itanagra";"Litoral Norte e Agreste Baiano";1991;"Parda";91,9
"3943";2916005;"Itanhém";"Extremo Sul";1991;"Parda";76,2
"3944";2916104;"Itaparica";"Metropolitano de Salvador";1991;"Parda";75,4
"3945";2916203;"Itapé";"Litoral Sul";1991;"Parda";79,6
"3946";2916302;"Itapebi";"Costa do Descobrimento";1991;"Parda";82,2
"3947";2916401;"Itapetinga";"Médio Sudoeste da Bahia";1991;"Parda";65,5
"3948";2916500;"Itapicuru";"Litoral Norte e Agreste Baiano";1991;"Parda";84,3
"3949";2916609;"Itapitanga";"Litoral Sul";1991;"Parda";81,1
"3950";2916708;"Itaquara";"Vale do Jiquiriçá";1991;"Parda";71,9
"3951";2916807;"Itarantim";"Médio Sudoeste da Bahia";1991;"Parda";58,7
"3952";2916856;"Itatim";"Piemonte do Paraguaçu";1991;"Parda";82
"3953";2916906;"Itiruçu";"Vale do Jiquiriçá";1991;"Parda";72,8
"3954";2917003;"Itiúba";"Sisal";1991;"Parda";86,3
"3955";2917102;"Itororó";"Médio Sudoeste da Bahia";1991;"Parda";76,5
"3956";2917201;"Ituaçu";"Sertão Produtivo";1991;"Parda";43,9
"3957";2917300;"Ituberá";"Baixo Sul";1991;"Parda";60,6
"3958";2917334;"Iuiu";"Sertão Produtivo";1991;"Parda";68,7
"3959";2917359;"Jaborandi";"Bacia do Rio Corrente";1991;"Parda";96,6
"3960";2917409;"Jacaraci";"Sudoeste Baiano";1991;"Parda";36,7
"3961";2917508;"Jacobina";"Piemonte da Diamantina";1991;"Parda";74,9
"3962";2917607;"Jaguaquara";"Vale do Jiquiriçá";1991;"Parda";63,6
"3963";2917706;"Jaguarari";"Piemonte Norte do Itapicuru";1991;"Parda";77,6
"3964";2917805;"Jaguaripe";"Baixo Sul";1991;"Parda";68,1
