;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;local_natural;total_natural
1390;2911808;Guaratinga;Costa do Descobrimento;1991;não_natural_mun;6207
1391;2911857;Heliópolis;Semiárido Nordeste II;1991;não_natural_mun;412
1392;2911907;Iaçu;Piemonte do Paraguaçu;1991;não_natural_mun;6734
1393;2912004;Ibiassucê;Sertão Produtivo;1991;não_natural_mun;430
1394;2912103;Ibicaraí;Litoral Sul;1991;não_natural_mun;10110
1395;2912202;Ibicoara;Chapada Diamantina;1991;não_natural_mun;1657
1396;2912301;Ibicuí;Médio Sudoeste da Bahia;1991;não_natural_mun;2450
1397;2912400;Ibipeba;Irecê;1991;não_natural_mun;2470
1398;2912509;Ibipitanga;Bacia do Paramirim;1991;não_natural_mun;805
1399;2912608;Ibiquera;Piemonte do Paraguaçu;1991;não_natural_mun;770
1400;2912707;Ibirapitanga;Baixo Sul;1991;não_natural_mun;6631
1401;2912806;Ibirapoã;Extremo Sul;1991;não_natural_mun;3794
1402;2912905;Ibirataia;Médio Rio de Contas;1991;não_natural_mun;5855
1403;2913002;Ibitiara;Chapada Diamantina;1991;não_natural_mun;327
1404;2913101;Ibititá;Irecê;1991;não_natural_mun;3401
1405;2913200;Ibotirama;Velho Chico;1991;não_natural_mun;8791
1406;2913309;Ichu;Sisal;1991;não_natural_mun;609
1407;2913408;Igaporã;Velho Chico;1991;não_natural_mun;1468
1408;2913457;Igrapiúna;Baixo Sul;1991;não_natural_mun;1782
1409;2913507;Iguaí;Médio Sudoeste da Bahia;1991;não_natural_mun;4779
1410;2913606;Ilhéus;Litoral Sul;1991;não_natural_mun;45048
1411;2913705;Inhambupe;Litoral Norte e Agreste Baiano;1991;não_natural_mun;2915
1412;2913804;Ipecaetá;Portal do Sertão;1991;não_natural_mun;793
1413;2913903;Ipiaú;Médio Rio de Contas;1991;não_natural_mun;16503
1414;2914000;Ipirá;Bacia do Jacuípe;1991;não_natural_mun;4022
1415;2914109;Ipupiara;Irecê;1991;não_natural_mun;1264
1416;2914208;Irajuba;Vale do Jiquiriçá;1991;não_natural_mun;685
1417;2914307;Iramaia;Chapada Diamantina;1991;não_natural_mun;1315
1418;2914406;Iraquara;Chapada Diamantina;1991;não_natural_mun;1822
1419;2914505;Irará;Portal do Sertão;1991;não_natural_mun;1973
1420;2914604;Irecê;Irecê;1991;não_natural_mun;24296
1421;2914653;Itabela;Costa do Descobrimento;1991;não_natural_mun;9613
1422;2914703;Itaberaba;Piemonte do Paraguaçu;1991;não_natural_mun;16908
1423;2914802;Itabuna;Litoral Sul;1991;não_natural_mun;70836
1424;2914901;Itacaré;Litoral Sul;1991;não_natural_mun;4508
1425;2915007;Itaeté;Chapada Diamantina;1991;não_natural_mun;1455
1426;2915106;Itagi;Médio Rio de Contas;1991;não_natural_mun;2736
1427;2915205;Itagibá;Médio Rio de Contas;1991;não_natural_mun;3656
1428;2915304;Itagimirim;Costa do Descobrimento;1991;não_natural_mun;3409
1429;2915353;Itaguaçu da Bahia;Irecê;1991;não_natural_mun;1755
1430;2915403;Itaju do Colônia;Litoral Sul;1991;não_natural_mun;2695
1431;2915502;Itajuípe;Litoral Sul;1991;não_natural_mun;6433
1432;2915601;Itamaraju;Extremo Sul;1991;não_natural_mun;21221
1433;2915700;Itamari;Médio Rio de Contas;1991;não_natural_mun;2581
1434;2915809;Itambé;Médio Sudoeste da Bahia;1991;não_natural_mun;6790
1435;2915908;Itanagra;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1073
1436;2916005;Itanhém;Extremo Sul;1991;não_natural_mun;6587
1437;2916104;Itaparica;Metropolitano de Salvador;1991;não_natural_mun;4192
1438;2916203;Itapé;Litoral Sul;1991;não_natural_mun;591
1439;2916302;Itapebi;Costa do Descobrimento;1991;não_natural_mun;1388
1440;2916401;Itapetinga;Médio Sudoeste da Bahia;1991;não_natural_mun;19402
1441;2916500;Itapicuru;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1338
1442;2916609;Itapitanga;Litoral Sul;1991;não_natural_mun;2476
1443;2916708;Itaquara;Vale do Jiquiriçá;1991;não_natural_mun;1225
1444;2916807;Itarantim;Médio Sudoeste da Bahia;1991;não_natural_mun;3855
1445;2916856;Itatim;Piemonte do Paraguaçu;1991;não_natural_mun;1397
1446;2916906;Itiruçu;Vale do Jiquiriçá;1991;não_natural_mun;2990
1447;2917003;Itiúba;Sisal;1991;não_natural_mun;3223
1448;2917102;Itororó;Médio Sudoeste da Bahia;1991;não_natural_mun;6507
1449;2917201;Ituaçu;Sertão Produtivo;1991;não_natural_mun;1776
1450;2917300;Ituberá;Baixo Sul;1991;não_natural_mun;4647
1451;2917334;Iuiu;Sertão Produtivo;1991;não_natural_mun;2054
1452;2917359;Jaborandi;Bacia do Rio Corrente;1991;não_natural_mun;682
1453;2917409;Jacaraci;Sudoeste Baiano;1991;não_natural_mun;361
1454;2917508;Jacobina;Piemonte da Diamantina;1991;não_natural_mun;14304
1455;2917607;Jaguaquara;Vale do Jiquiriçá;1991;não_natural_mun;8130
1456;2917706;Jaguarari;Piemonte Norte do Itapicuru;1991;não_natural_mun;5670
1457;2917805;Jaguaripe;Baixo Sul;1991;não_natural_mun;813
1458;2917904;Jandaíra;Litoral Norte e Agreste Baiano;1991;não_natural_mun;1279
1459;2918001;Jequié;Médio Rio de Contas;1991;não_natural_mun;30678
1460;2918100;Jeremoabo;Semiárido Nordeste II;1991;não_natural_mun;6047
1461;2918209;Jiquiriçá;Vale do Jiquiriçá;1991;não_natural_mun;2384
1462;2918308;Jitaúna;Médio Rio de Contas;1991;não_natural_mun;2239
1463;2918357;João Dourado;Irecê;1991;não_natural_mun;7546
1464;2918407;Juazeiro;Sertão do São Francisco;1991;não_natural_mun;49720
1465;2918456;Jucuruçu;Extremo Sul;1991;não_natural_mun;4410
1466;2918506;Jussara;Irecê;1991;não_natural_mun;4050
1467;2918555;Jussari;Litoral Sul;1991;não_natural_mun;2697
1468;2918605;Jussiape;Chapada Diamantina;1991;não_natural_mun;677
1469;2918704;Lafayette Coutinho;Vale do Jiquiriçá;1991;não_natural_mun;709
1470;2919058;Lagedo do Tabocal;Vale do Jiquiriçá;1991;não_natural_mun;2171
1471;2918753;Lagoa Real;Sertão Produtivo;1991;não_natural_mun;153
1472;2918803;Laje;Vale do Jiquiriçá;1991;não_natural_mun;2046
1473;2918902;Lajedão;Extremo Sul;1991;não_natural_mun;1663
1474;2919009;Lajedinho;Piemonte do Paraguaçu;1991;não_natural_mun;417
1475;2919108;Lamarão;Sisal;1991;não_natural_mun;675
1476;2919157;Lapão;Irecê;1991;não_natural_mun;5783
1477;2919207;Lauro de Freitas;Metropolitano de Salvador;1991;não_natural_mun;41653
1478;2919306;Lençóis;Chapada Diamantina;1991;não_natural_mun;1732
1479;2919405;Licínio de Almeida;Sudoeste Baiano;1991;não_natural_mun;1691
1480;2919504;Livramento de N. Senhora;Sertão Produtivo;1991;não_natural_mun;4337
1481;2919603;Macajuba;Piemonte do Paraguaçu;1991;não_natural_mun;1555
1482;2919702;Macarani;Médio Sudoeste da Bahia;1991;não_natural_mun;1289
1483;2919801;Macaúbas;Bacia do Paramirim;1991;não_natural_mun;1323
1484;2919900;Macururé;Itaparica;1991;não_natural_mun;239
1485;2919926;Madre de Deus;Metropolitano de Salvador;1991;não_natural_mun;2811
1486;2919959;Maetinga;Sudoeste Baiano;1991;não_natural_mun;672
1487;2920007;Maiquinique;Médio Sudoeste da Bahia;1991;não_natural_mun;2074
1488;2920106;Mairi;Bacia do Jacuípe;1991;não_natural_mun;2072
1489;2920205;Malhada;Velho Chico;1991;não_natural_mun;1414
1490;2920304;Malhada de Pedras;Sertão Produtivo;1991;não_natural_mun;372
1491;2920403;Manoel Vitorino;Médio Rio de Contas;1991;não_natural_mun;1466
1492;2920452;Mansidão;Bacia do Rio Grande;1991;não_natural_mun;486
1493;2920502;Maracás;Vale do Jiquiriçá;1991;não_natural_mun;3215
1494;2920601;Maragogipe;Recôncavo;1991;não_natural_mun;2228
1495;2920700;Maraú;Litoral Sul;1991;não_natural_mun;3392
1496;2920809;Marcionílio Souza;Chapada Diamantina;1991;não_natural_mun;4689
1497;2920908;Mascote;Litoral Sul;1991;não_natural_mun;5859
1498;2921005;Mata de São João;Metropolitano de Salvador;1991;não_natural_mun;7701
1499;2921054;Matina;Velho Chico;1991;não_natural_mun;508
1500;2921104;Medeiros Neto;Extremo Sul;1991;não_natural_mun;9332
1501;2921203;Miguel Calmon;Piemonte da Diamantina;1991;não_natural_mun;2817
1502;2921302;Milagres;Vale do Jiquiriçá;1991;não_natural_mun;2443
1503;2921401;Mirangaba;Piemonte da Diamantina;1991;não_natural_mun;578
1504;2921450;Mirante;Sudoeste Baiano;1991;não_natural_mun;134
1505;2921500;Monte Santo;Sisal;1991;não_natural_mun;1645
1506;2921609;Morpará;Velho Chico;1991;não_natural_mun;1603
1507;2921708;Morro do Chapéu;Chapada Diamantina;1991;não_natural_mun;7377
1508;2921807;Mortugaba;Sudoeste Baiano;1991;não_natural_mun;2248
1509;2921906;Mucugê;Chapada Diamantina;1991;não_natural_mun;823
1510;2922003;Mucuri;Extremo Sul;1991;não_natural_mun;5805
1511;2922052;Mulungu do Morro;Irecê;1991;não_natural_mun;747
1512;2922102;Mundo Novo;Piemonte do Paraguaçu;1991;não_natural_mun;2362
1513;2922201;Muniz Ferreira;Recôncavo;1991;não_natural_mun;1664
1514;2922250;Muquém do São Francisco;Velho Chico;1991;não_natural_mun;2620
1515;2922300;Muritiba;Recôncavo;1991;não_natural_mun;4291
1516;2922409;Mutuípe;Vale do Jiquiriçá;1991;não_natural_mun;4567
1517;2922508;Nazaré;Recôncavo;1991;não_natural_mun;5946
1518;2922607;Nilo Peçanha;Baixo Sul;1991;não_natural_mun;1067
1519;2922656;Nordestina;Sisal;1991;não_natural_mun;722
1520;2922706;Nova Canaã;Médio Sudoeste da Bahia;1991;não_natural_mun;2455
1521;2922730;Nova Fátima;Bacia do Jacuípe;1991;não_natural_mun;1277
1522;2922755;Nova Ibiá;Médio Rio de Contas;1991;não_natural_mun;2611
1523;2922805;Nova Itarana;Vale do Jiquiriçá;1991;não_natural_mun;1636
1524;2922854;Nova Redenção;Chapada Diamantina;1991;não_natural_mun;2501
1525;2922904;Nova Soure;Semiárido Nordeste II;1991;não_natural_mun;2517
1526;2923001;Nova Viçosa;Extremo Sul;1991;não_natural_mun;9653
1527;2923035;Novo Horizonte;Chapada Diamantina;1991;não_natural_mun;608
1528;2923050;Novo Triunfo;Semiárido Nordeste II;1991;não_natural_mun;236
1529;2923100;Olindina;Litoral Norte e Agreste Baiano;1991;não_natural_mun;4197
1530;2923209;Oliveira dos Brejinhos;Velho Chico;1991;não_natural_mun;1701
1531;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;1991;não_natural_mun;346
1532;2923357;Ourolândia;Piemonte da Diamantina;1991;não_natural_mun;2921
1533;2923407;Palmas de Monte Alto;Sertão Produtivo;1991;não_natural_mun;2719
1534;2923506;Palmeiras;Chapada Diamantina;1991;não_natural_mun;1379
1535;2923605;Paramirim;Bacia do Paramirim;1991;não_natural_mun;1052
1536;2923704;Paratinga;Velho Chico;1991;não_natural_mun;884
1537;2923803;Paripiranga;Semiárido Nordeste II;1991;não_natural_mun;1595
1538;2923902;Pau Brasil;Litoral Sul;1991;não_natural_mun;5119
1539;2924009;Paulo Afonso;Itaparica;1991;não_natural_mun;38846
1540;2924058;Pé de Serra;Bacia do Jacuípe;1991;não_natural_mun;1026
1541;2924108;Pedrão;Litoral Norte e Agreste Baiano;1991;não_natural_mun;227
1542;2924207;Pedro Alexandre;Semiárido Nordeste II;1991;não_natural_mun;1045
1543;2924306;Piatã;Chapada Diamantina;1991;não_natural_mun;401
1544;2924405;Pilão Arcado;Sertão do São Francisco;1991;não_natural_mun;683
1545;2924504;Pindaí;Sertão Produtivo;1991;não_natural_mun;1080
1546;2924603;Pindobaçu;Piemonte Norte do Itapicuru;1991;não_natural_mun;3167
1547;2924652;Pintadas;Bacia do Jacuípe;1991;não_natural_mun;800
1548;2924678;Piraí do Norte;Baixo Sul;1991;não_natural_mun;2041
1549;2924702;Piripá;Sudoeste Baiano;1991;não_natural_mun;820
1550;2924801;Piritiba;Piemonte do Paraguaçu;1991;não_natural_mun;4047
1551;2924900;Planaltino;Vale do Jiquiriçá;1991;não_natural_mun;813
1552;2925006;Planalto;Sudoeste Baiano;1991;não_natural_mun;3984
1553;2925105;Poções;Sudoeste Baiano;1991;não_natural_mun;9017
1554;2925204;Pojuca;Metropolitano de Salvador;1991;não_natural_mun;6861
1555;2925253;Ponto Novo;Piemonte Norte do Itapicuru;1991;não_natural_mun;2790
1556;2925303;Porto Seguro;Costa do Descobrimento;1991;não_natural_mun;12135
1557;2925402;Potiraguá;Médio Sudoeste da Bahia;1991;não_natural_mun;2890
1558;2925501;Prado;Extremo Sul;1991;não_natural_mun;7579
1559;2925600;Presidente Dutra;Irecê;1991;não_natural_mun;3229
1560;2925709;Presidente Jânio Quadros;Sudoeste Baiano;1991;não_natural_mun;781
1561;2925758;Presidente Tancredo Neves;Baixo Sul;1991;não_natural_mun;3670
1562;2925808;Queimadas;Sisal;1991;não_natural_mun;3047
1563;2925907;Quijingue;Sisal;1991;não_natural_mun;2244
1564;2925931;Quixabeira;Bacia do Jacuípe;1991;não_natural_mun;2687
1565;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;1991;não_natural_mun;2257
1566;2926004;Remanso;Sertão do São Francisco;1991;não_natural_mun;4830
1567;2926103;Retirolândia;Sisal;1991;não_natural_mun;1482
1568;2926202;Riachão das Neves;Bacia do Rio Grande;1991;não_natural_mun;3502
1569;2926301;Riachão do Jacuípe;Bacia do Jacuípe;1991;não_natural_mun;3466
1570;2926400;Riacho de Santana;Velho Chico;1991;não_natural_mun;1408
1571;2926509;Ribeira do Amparo;Semiárido Nordeste II;1991;não_natural_mun;930
1572;2926608;Ribeira do Pombal;Semiárido Nordeste II;1991;não_natural_mun;8629
1573;2926657;Ribeirão do Largo;Sudoeste Baiano;1991;não_natural_mun;1059
1574;2926707;Rio de Contas;Chapada Diamantina;1991;não_natural_mun;944
1575;2926806;Rio do Antônio;Sertão Produtivo;1991;não_natural_mun;887
1576;2926905;Rio do Pires;Bacia do Paramirim;1991;não_natural_mun;544
1577;2927002;Rio Real;Litoral Norte e Agreste Baiano;1991;não_natural_mun;7096
1578;2927101;Rodelas;Itaparica;1991;não_natural_mun;837
1579;2927200;Ruy Barbosa;Piemonte do Paraguaçu;1991;não_natural_mun;2934
1580;2927309;Salinas da Margarida;Recôncavo;1991;não_natural_mun;1378
1581;2927408;Salvador;Metropolitano de Salvador;1991;não_natural_mun;646821
1582;2927507;Santa Bárbara;Portal do Sertão;1991;não_natural_mun;1643
1583;2927606;Santa Brígida;Semiárido Nordeste II;1991;não_natural_mun;3658
1584;2927705;Santa Cruz Cabrália;Costa do Descobrimento;1991;não_natural_mun;1993
1585;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;1991;não_natural_mun;2119
1586;2927903;Santa Inês;Vale do Jiquiriçá;1991;não_natural_mun;1542
1587;2928059;Santa Luzia;Litoral Sul;1991;não_natural_mun;5744
1588;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;1991;não_natural_mun;7336
1589;2928406;Santa Rita de Cássia;Bacia do Rio Grande;1991;não_natural_mun;2162
1590;2928505;Santa Terezinha;Piemonte do Paraguaçu;1991;não_natural_mun;690
1591;2928000;Santaluz;Sisal;1991;não_natural_mun;5481
1592;2928208;Santana;Bacia do Rio Corrente;1991;não_natural_mun;3338
1593;2928307;Santanópolis;Portal do Sertão;1991;não_natural_mun;283
1594;2928604;Santo Amaro;Recôncavo;1991;não_natural_mun;9822
1595;2928703;Santo Antônio de Jesus;Recôncavo;1991;não_natural_mun;18303
1596;2928802;Santo Estevão;Portal do Sertão;1991;não_natural_mun;5706
1597;2928901;São Desidério;Bacia do Rio Grande;1991;não_natural_mun;1739
1598;2928950;São Domingos;Sisal;1991;não_natural_mun;2241
1599;2929107;São Felipe;Recôncavo;1991;não_natural_mun;1071
1600;2929008;São Félix;Recôncavo;1991;não_natural_mun;1888
1601;2929057;São Félix do Coribe;Bacia do Rio Corrente;1991;não_natural_mun;4303
1602;2929206;São Francisco do Conde;Metropolitano de Salvador;1991;não_natural_mun;3665
1603;2929255;São Gabriel;Irecê;1991;não_natural_mun;4103
1604;2929305;São Gonçalo dos Campos;Portal do Sertão;1991;não_natural_mun;2762
1605;2929354;São José da Vitória;Litoral Sul;1991;não_natural_mun;2090
1606;2929370;São José do Jacuípe;Bacia do Jacuípe;1991;não_natural_mun;2459
1607;2929404;São Miguel das Matas;Vale do Jiquiriçá;1991;não_natural_mun;1200
1608;2929503;São Sebastião do Passé;Metropolitano de Salvador;1991;não_natural_mun;6154
1609;2929602;Sapeaçu;Recôncavo;1991;não_natural_mun;2917
1610;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;1991;não_natural_mun;890
1611;2929750;Saubara;Recôncavo;1991;não_natural_mun;532
1612;2929800;Saúde;Piemonte da Diamantina;1991;não_natural_mun;1880
1613;2929909;Seabra;Chapada Diamantina;1991;não_natural_mun;5188
1614;2930006;Sebastião Laranjeiras;Sertão Produtivo;1991;não_natural_mun;2151
1615;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;1991;não_natural_mun;16490
1616;2930204;Sento Sé;Sertão do São Francisco;1991;não_natural_mun;3881
1617;2930154;Serra do Ramalho;Velho Chico;1991;não_natural_mun;17727
1618;2930303;Serra Dourada;Bacia do Rio Corrente;1991;não_natural_mun;1025
1619;2930402;Serra Preta;Bacia do Jacuípe;1991;não_natural_mun;621
1620;2930501;Serrinha;Sisal;1991;não_natural_mun;11206
1621;2930600;Serrolândia;Piemonte da Diamantina;1991;não_natural_mun;2755
1622;2930709;Simões Filho;Metropolitano de Salvador;1991;não_natural_mun;37862
1623;2930758;Sítio do Mato;Velho Chico;1991;não_natural_mun;1199
1624;2930766;Sítio do Quinto;Semiárido Nordeste II;1991;não_natural_mun;1887
1625;2930774;Sobradinho;Sertão do São Francisco;1991;não_natural_mun;13517
1626;2930808;Souto Soares;Chapada Diamantina;1991;não_natural_mun;1770
1627;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;1991;não_natural_mun;640
1628;2931004;Tanhaçu;Sertão Produtivo;1991;não_natural_mun;1238
1629;2931053;Tanque Novo;Sertão Produtivo;1991;não_natural_mun;700
1630;2931103;Tanquinho;Portal do Sertão;1991;não_natural_mun;1114
1631;2931202;Taperoá;Baixo Sul;1991;não_natural_mun;1314
1632;2931301;Tapiramutá;Piemonte do Paraguaçu;1991;não_natural_mun;2622
1633;2931350;Teixeira de Freitas;Extremo Sul;1991;não_natural_mun;52826
1634;2931400;Teodoro Sampaio;Portal do Sertão;1991;não_natural_mun;1140
1635;2931509;Teofilândia;Sisal;1991;não_natural_mun;1389
1636;2931608;Teolândia;Baixo Sul;1991;não_natural_mun;2950
1637;2931707;Terra Nova;Portal do Sertão;1991;não_natural_mun;965
1638;2931806;Tremedal;Sudoeste Baiano;1991;não_natural_mun;483
1639;2931905;Tucano;Sisal;1991;não_natural_mun;3771
1640;2932002;Uauá;Sertão do São Francisco;1991;não_natural_mun;1376
1641;2932101;Ubaíra;Vale do Jiquiriçá;1991;não_natural_mun;2267
1642;2932200;Ubaitaba;Litoral Sul;1991;não_natural_mun;7815
1643;2932309;Ubatã;Médio Rio de Contas;1991;não_natural_mun;9818
1644;2932408;Uibaí;Irecê;1991;não_natural_mun;3568
1645;2932457;Umburanas;Piemonte da Diamantina;1991;não_natural_mun;1456
1646;2932507;Una;Litoral Sul;1991;não_natural_mun;8543
1647;2932606;Urandi;Sertão Produtivo;1991;não_natural_mun;1450
1648;2932705;Uruçuca;Litoral Sul;1991;não_natural_mun;6150
1649;2932804;Utinga;Chapada Diamantina;1991;não_natural_mun;4042
1650;2932903;Valença;Baixo Sul;1991;não_natural_mun;13921
1651;2933000;Valente;Sisal;1991;não_natural_mun;1308
1652;2933059;Várzea da Roça;Bacia do Jacuípe;1991;não_natural_mun;1598
1653;2933109;Várzea do Poço;Bacia do Jacuípe;1991;não_natural_mun;926
1654;2933158;Várzea Nova;Piemonte da Diamantina;1991;não_natural_mun;4084
1655;2933174;Varzedo;Recôncavo;1991;não_natural_mun;1105
1656;2933208;Vera Cruz;Metropolitano de Salvador;1991;não_natural_mun;5671
1657;2933257;Vereda;Extremo Sul;1991;não_natural_mun;2813
1658;2933307;Vitória da Conquista;Sudoeste Baiano;1991;não_natural_mun;77462
1659;2933406;Wagner;Chapada Diamantina;1991;não_natural_mun;3535
1660;2933455;Wanderley;Bacia do Rio Grande;1991;não_natural_mun;2462
1661;2933505;Wenceslau Guimarães;Baixo Sul;1991;não_natural_mun;2376
1662;2933604;Xique-Xique;Irecê;1991;não_natural_mun;10913
1663;2900108;Abaíra;Chapada Diamantina;2000;não_natural_mun;1050
1664;2900207;Abaré;Itaparica;2000;não_natural_mun;2767
1665;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2000;não_natural_mun;3503
1666;2900355;Adustina;Semiárido Nordeste II;2000;não_natural_mun;2687
1667;2900405;Água Fria;Portal do Sertão;2000;não_natural_mun;2004
1668;2900603;Aiquara;Médio Rio de Contas;2000;não_natural_mun;1582
1669;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2000;não_natural_mun;36959
1670;2900801;Alcobaça;Extremo Sul;2000;não_natural_mun;6390
1671;2900900;Almadina;Litoral Sul;2000;não_natural_mun;3178
1672;2901007;Amargosa;Vale do Jiquiriçá;2000;não_natural_mun;6478
1673;2901106;Amélia Rodrigues;Portal do Sertão;2000;não_natural_mun;5636
1674;2901155;América Dourada;Irecê;2000;não_natural_mun;3426
1675;2901205;Anagé;Sudoeste Baiano;2000;não_natural_mun;1914
1676;2901304;Andaraí;Chapada Diamantina;2000;não_natural_mun;2844
1677;2901353;Andorinha;Piemonte Norte do Itapicuru;2000;não_natural_mun;3282
1678;2901403;Angical;Bacia do Rio Grande;2000;não_natural_mun;2306
1679;2901502;Anguera;Portal do Sertão;2000;não_natural_mun;1196
1680;2901601;Antas;Semiárido Nordeste II;2000;não_natural_mun;1985
1681;2901700;Antônio Cardoso;Portal do Sertão;2000;não_natural_mun;878
1682;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2000;não_natural_mun;2559
1683;2901908;Aporá;Litoral Norte e Agreste Baiano;2000;não_natural_mun;2919
1684;2901957;Apuarema;Médio Rio de Contas;2000;não_natural_mun;2192
1685;2902054;Araçás;Litoral Norte e Agreste Baiano;2000;não_natural_mun;2398
1686;2902005;Aracatu;Sudoeste Baiano;2000;não_natural_mun;1186
1687;2902104;Araci;Sisal;2000;não_natural_mun;6628
1688;2902203;Aramari;Litoral Norte e Agreste Baiano;2000;não_natural_mun;1253
1689;2902252;Arataca;Litoral Sul;2000;não_natural_mun;4582
1690;2902302;Aratuípe;Baixo Sul;2000;não_natural_mun;1300
1691;2902401;Aurelino Leal;Litoral Sul;2000;não_natural_mun;4993
1692;2902500;Baianópolis;Bacia do Rio Grande;2000;não_natural_mun;1178
1693;2902609;Baixa Grande;Bacia do Jacuípe;2000;não_natural_mun;1915
1694;2902658;Banzaê;Semiárido Nordeste II;2000;não_natural_mun;1052
1695;2902708;Barra;Velho Chico;2000;não_natural_mun;3978
1696;2902807;Barra da Estiva;Chapada Diamantina;2000;não_natural_mun;2898
1697;2902906;Barra do Choça;Sudoeste Baiano;2000;não_natural_mun;10846
1698;2903003;Barra do Mendes;Irecê;2000;não_natural_mun;2385
1699;2903102;Barra do Rocha;Médio Rio de Contas;2000;não_natural_mun;2630
1700;2903201;Barreiras;Bacia do Rio Grande;2000;não_natural_mun;70069
1701;2903235;Barro Alto;Irecê;2000;não_natural_mun;2271
1702;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2000;não_natural_mun;2411
1703;2903409;Belmonte;Costa do Descobrimento;2000;não_natural_mun;3641
1704;2903508;Belo Campo;Sudoeste Baiano;2000;não_natural_mun;3828
1705;2903607;Biritinga;Sisal;2000;não_natural_mun;1691
1706;2903706;Boa Nova;Médio Rio de Contas;2000;não_natural_mun;2440
1707;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2000;não_natural_mun;3640
1708;2903904;Bom Jesus da Lapa;Velho Chico;2000;não_natural_mun;14730
1709;2903953;Bom Jesus da Serra;Sudoeste Baiano;2000;não_natural_mun;1155
1710;2904001;Boninal;Chapada Diamantina;2000;não_natural_mun;1586
1711;2904050;Bonito;Chapada Diamantina;2000;não_natural_mun;4731
1712;2904100;Boquira;Bacia do Paramirim;2000;não_natural_mun;1843
1713;2904209;Botuporã;Bacia do Paramirim;2000;não_natural_mun;729
1714;2904308;Brejões;Vale do Jiquiriçá;2000;não_natural_mun;3232
1715;2904407;Brejolândia;Bacia do Rio Corrente;2000;não_natural_mun;1263
1716;2904506;Brotas de Macaúbas;Velho Chico;2000;não_natural_mun;802
1717;2904605;Brumado;Sertão Produtivo;2000;não_natural_mun;13074
1718;2904704;Buerarema;Litoral Sul;2000;não_natural_mun;5350
1719;2904753;Buritirama;Bacia do Rio Grande;2000;não_natural_mun;1421
1720;2904803;Caatiba;Médio Sudoeste da Bahia;2000;não_natural_mun;1317
1721;2904852;Cabaceiras do Paraguaçu;Recôncavo;2000;não_natural_mun;1863
1722;2904902;Cachoeira;Recôncavo;2000;não_natural_mun;5738
1723;2905008;Caculé;Sertão Produtivo;2000;não_natural_mun;3766
1724;2905107;Caém;Piemonte da Diamantina;2000;não_natural_mun;2155
1725;2905156;Caetanos;Sudoeste Baiano;2000;não_natural_mun;486
1726;2905206;Caetité;Sertão Produtivo;2000;não_natural_mun;4935
1727;2905305;Cafarnaum;Irecê;2000;não_natural_mun;3831
1728;2905404;Cairu;Baixo Sul;2000;não_natural_mun;1725
1729;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2000;não_natural_mun;1681
1730;2905602;Camacan;Litoral Sul;2000;não_natural_mun;11046
1731;2905701;Camaçari;Metropolitano de Salvador;2000;não_natural_mun;81099
1732;2905800;Camamu;Baixo Sul;2000;não_natural_mun;5275
1733;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2000;não_natural_mun;2682
1734;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2000;não_natural_mun;6750
1735;2906105;Canápolis;Bacia do Rio Corrente;2000;não_natural_mun;477
1736;2906204;Canarana;Irecê;2000;não_natural_mun;5682
1737;2906303;Canavieiras;Litoral Sul;2000;não_natural_mun;8139
1738;2906402;Candeal;Sisal;2000;não_natural_mun;985
1739;2906501;Candeias;Metropolitano de Salvador;2000;não_natural_mun;24700
1740;2906600;Candiba;Sertão Produtivo;2000;não_natural_mun;1615
1741;2906709;Cândido Sales;Sudoeste Baiano;2000;não_natural_mun;6032
1742;2906808;Cansanção;Sisal;2000;não_natural_mun;4192
1743;2906824;Canudos;Sertão do São Francisco;2000;não_natural_mun;3434
1744;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2000;não_natural_mun;1858
1745;2906873;Capim Grosso;Bacia do Jacuípe;2000;não_natural_mun;9522
1746;2906899;Caraíbas;Sudoeste Baiano;2000;não_natural_mun;1627
1747;2906907;Caravelas;Extremo Sul;2000;não_natural_mun;5590
1748;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2000;não_natural_mun;1978
1749;2907103;Carinhanha;Velho Chico;2000;não_natural_mun;4482
1750;2907202;Casa Nova;Sertão do São Francisco;2000;não_natural_mun;9285
1751;2907301;Castro Alves;Recôncavo;2000;não_natural_mun;3100
